Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2018-01-01 18:00:00,73.20,NA,7.03,155.56,81.13,NA,110.48,1.93,62.43,18.51,62.44,3.21,NA,0.91,6.07,23.79,46.00,2.05,70.81,NA,0.00,4.20,1009.03,0.38
2018-01-01 19:00:00,86.80,NA,6.42,160.82,83.24,NA,101.78,2.00,11.10,31.63,133.14,31.44,NA,4.08,15.81,23.28,48.73,2.19,106.11,NA,0.00,2.60,1009.88,0.39
2018-01-01 20:00:00,94.20,NA,5.88,136.84,71.14,NA,87.98,1.54,40.47,26.90,105.80,27.85,NA,2.98,13.80,22.79,48.21,2.70,83.95,NA,0.00,2.70,1010.67,0.39
2018-01-01 21:00:00,96.00,NA,5.83,108.42,57.24,NA,77.90,1.01,51.79,19.43,74.10,21.28,NA,1.07,9.98,22.34,43.44,2.06,98.85,NA,0.00,2.80,1011.10,0.39
2018-01-01 22:00:00,86.77,NA,7.51,126.52,67.32,NA,74.84,1.00,24.36,14.99,63.62,7.05,NA,0.32,7.61,21.94,44.05,1.96,70.57,NA,0.00,2.90,1011.32,0.39
2018-01-01 23:00:00,79.07,NA,8.86,114.54,62.49,NA,66.88,0.63,16.28,14.90,57.74,5.32,NA,0.80,7.23,21.63,42.32,2.73,61.41,NA,0.00,2.90,1011.33,0.39
2018-01-02 00:00:00,73.40,NA,5.36,88.89,47.36,NA,61.71,0.55,34.57,12.00,39.41,5.38,NA,0.32,3.12,21.10,45.61,2.46,106.52,NA,0.00,2.90,1011.08,0.39
2018-01-02 01:00:00,62.97,NA,5.40,95.17,50.46,NA,111.37,0.45,35.19,13.01,28.06,3.21,NA,0.32,1.30,20.52,52.76,1.52,127.23,NA,0.00,2.90,1011.10,0.39
2018-01-02 02:00:00,56.60,NA,5.25,75.39,40.69,NA,103.38,0.54,31.17,11.25,52.48,3.21,NA,0.32,1.45,20.32,59.69,0.95,124.41,NA,0.00,2.85,1010.97,0.39
2018-01-02 03:00:00,55.70,NA,5.45,65.61,36.07,NA,88.46,0.57,55.12,10.43,52.65,3.21,NA,0.32,0.87,20.12,63.46,1.31,144.55,NA,0.00,2.90,1010.72,0.40
2018-01-02 04:00:00,65.60,NA,5.23,51.93,29.24,NA,77.46,0.37,72.25,9.94,40.53,3.21,NA,0.32,0.11,19.98,61.58,1.61,127.41,NA,0.00,2.90,1010.73,0.40
2018-01-02 05:00:00,67.03,NA,5.06,43.54,25.01,NA,85.54,0.43,80.94,7.75,23.69,3.21,NA,0.32,0.11,19.85,56.92,1.57,164.64,NA,0.00,2.95,1010.93,0.40
2018-01-02 06:00:00,66.90,NA,5.44,47.79,27.37,NA,96.72,0.39,60.06,8.62,20.93,3.21,NA,0.32,0.11,19.62,55.66,1.73,161.63,NA,0.00,2.90,1011.63,0.40
2018-01-02 07:00:00,73.43,NA,5.53,57.14,32.00,NA,103.11,0.51,64.81,13.35,23.25,3.21,NA,0.32,0.11,19.62,50.96,1.99,92.44,NA,0.00,18.40,1012.53,0.40
2018-01-02 08:00:00,67.77,NA,5.90,55.75,31.60,NA,107.20,0.69,88.05,14.89,26.59,3.21,NA,0.32,0.11,19.91,49.49,1.42,144.85,NA,0.00,175.75,1013.58,0.41
2018-01-02 09:00:00,79.57,NA,6.78,59.33,34.00,NA,131.16,0.86,69.27,12.85,28.08,3.21,NA,0.32,0.97,20.46,51.11,2.21,149.81,NA,0.00,388.55,1014.43,0.40
2018-01-02 10:00:00,85.80,NA,6.54,57.82,33.09,NA,139.95,0.78,103.34,12.49,37.61,3.21,NA,0.32,2.76,21.57,49.16,2.14,166.56,NA,0.00,557.80,1014.58,0.41
2018-01-02 11:00:00,81.57,NA,6.11,54.64,31.22,NA,165.44,0.63,120.18,10.91,51.40,3.21,NA,0.32,2.55,22.76,43.33,2.66,146.61,NA,0.00,676.95,1013.90,0.41
2018-01-02 12:00:00,83.43,NA,5.58,40.84,24.10,NA,104.26,0.39,117.89,10.18,41.69,3.21,NA,0.32,0.96,23.44,38.09,3.38,108.73,NA,0.00,737.25,1012.37,0.40
2018-01-02 13:00:00,79.33,NA,5.24,32.81,19.91,NA,76.59,0.47,63.83,6.90,24.24,3.21,NA,0.32,1.32,24.00,37.31,2.22,157.41,NA,0.00,709.80,1010.50,0.40
2018-01-02 14:00:00,66.47,NA,5.20,28.16,17.62,NA,67.84,0.45,94.06,6.38,17.55,3.21,NA,0.32,0.11,24.24,35.97,2.18,144.35,NA,0.00,624.80,1009.43,0.40
2018-01-02 15:00:00,61.63,NA,5.09,31.52,19.17,NA,62.00,0.42,28.43,6.00,19.81,3.21,NA,0.32,0.11,24.33,38.24,2.24,155.91,NA,0.00,502.60,1009.20,0.40
2018-01-02 16:00:00,64.63,NA,5.41,35.39,21.30,NA,61.52,0.45,95.91,5.54,22.49,3.21,NA,0.32,0.11,24.22,38.18,1.81,169.84,NA,0.00,275.20,1009.10,0.40
2018-01-02 17:00:00,63.23,NA,5.34,57.49,32.03,NA,58.74,0.72,133.91,6.47,31.13,3.21,NA,0.32,0.11,23.76,38.98,1.54,159.91,NA,0.00,100.65,1009.65,0.40
2018-01-02 18:00:00,62.47,NA,5.51,123.36,64.29,NA,93.50,1.68,78.71,13.55,68.85,3.21,NA,0.32,3.76,23.15,42.14,2.21,93.85,NA,0.00,4.95,1010.50,0.39
2018-01-02 19:00:00,84.80,NA,52.88,196.40,135.27,NA,87.31,3.51,11.70,35.71,189.84,22.32,NA,4.03,12.43,22.61,45.09,1.07,130.79,NA,0.00,2.85,1011.23,0.40
2018-01-02 20:00:00,123.47,NA,40.60,185.17,120.63,NA,131.27,2.72,9.20,51.07,323.06,44.54,NA,5.95,22.68,22.21,45.82,1.33,88.60,NA,0.00,2.90,1011.93,0.39
2018-01-02 21:00:00,133.30,NA,8.30,131.53,70.35,NA,78.46,1.36,30.73,33.77,187.75,31.61,NA,3.73,14.94,21.98,37.22,1.48,128.39,NA,0.00,2.90,1012.65,0.40
2018-01-02 22:00:00,98.03,NA,6.09,110.41,58.40,NA,55.26,0.64,48.94,15.05,75.06,12.58,NA,1.48,7.28,21.70,35.03,1.57,130.28,NA,0.00,2.90,1013.12,0.40
2018-01-02 23:00:00,75.60,NA,5.23,65.49,35.86,NA,52.55,0.16,44.17,11.08,55.27,5.16,NA,0.32,4.54,21.46,32.22,2.37,142.03,NA,0.00,2.90,1013.32,0.40
2018-01-03 00:00:00,49.50,NA,5.21,48.68,27.64,NA,55.05,0.13,74.08,6.84,30.36,3.21,NA,0.32,0.67,20.98,34.19,1.30,141.55,NA,0.00,2.90,1013.00,0.40
2018-01-03 01:00:00,45.63,NA,5.05,40.45,23.50,NA,66.63,0.19,96.59,6.92,25.04,3.21,NA,0.32,0.53,20.47,38.05,1.25,106.80,NA,0.00,3.05,1012.70,0.40
2018-01-03 02:00:00,41.43,NA,5.42,27.44,17.43,NA,59.19,0.17,112.60,4.44,21.55,3.21,NA,0.32,0.11,20.08,41.62,1.94,164.89,NA,0.00,2.90,1012.18,0.40
2018-01-03 03:00:00,33.27,NA,5.28,26.48,16.86,NA,64.12,0.05,91.37,2.37,25.36,3.21,NA,0.32,0.11,19.73,44.11,2.10,149.00,NA,0.00,3.10,1012.08,0.40
2018-01-03 04:00:00,43.53,NA,5.02,27.11,16.97,NA,73.98,0.24,90.70,3.07,24.28,3.21,NA,0.32,0.11,19.30,48.23,1.92,165.79,NA,0.00,3.20,1012.23,0.41
2018-01-03 05:00:00,42.77,NA,5.33,30.04,18.63,NA,93.98,0.43,86.32,4.64,25.18,3.21,NA,0.32,0.11,18.97,51.13,1.98,139.23,NA,0.00,3.20,1012.68,0.40
2018-01-03 06:00:00,48.50,NA,5.38,40.15,23.60,NA,86.88,0.34,92.78,4.30,18.66,3.21,NA,0.32,0.11,18.84,51.50,1.45,166.15,NA,0.00,3.25,1013.57,0.41
2018-01-03 07:00:00,48.90,NA,6.95,58.67,33.81,NA,113.92,0.66,66.75,12.14,21.08,3.21,NA,0.32,0.11,18.65,51.96,2.08,143.97,NA,0.00,20.85,1014.47,0.40
2018-01-03 08:00:00,63.67,NA,6.96,59.34,34.14,NA,110.56,0.69,47.09,14.78,28.44,3.21,NA,0.32,0.52,19.18,48.53,1.82,188.31,NA,0.00,205.50,1015.40,0.41
2018-01-03 09:00:00,76.70,NA,7.02,48.00,28.65,NA,89.11,0.68,100.18,12.17,26.72,3.21,NA,0.32,0.11,20.05,44.31,2.24,128.92,NA,0.00,432.85,1016.10,0.40
2018-01-03 10:00:00,77.87,NA,7.79,51.21,30.80,NA,122.63,0.60,77.41,10.81,36.88,3.21,NA,0.32,0.11,21.24,40.19,1.93,171.68,NA,0.00,581.35,1016.43,0.41
2018-01-03 11:00:00,66.83,NA,7.48,60.95,35.31,NA,144.31,0.64,112.11,10.48,51.71,3.21,NA,1.59,4.66,22.32,37.96,2.42,177.21,NA,0.00,700.80,1015.20,0.41
2018-01-03 12:00:00,66.13,NA,6.04,52.33,30.03,NA,90.18,0.59,91.99,9.67,61.77,3.21,NA,1.45,3.85,23.12,36.64,1.29,141.80,NA,0.00,748.05,1013.48,0.40
2018-01-03 13:00:00,69.33,NA,5.19,32.75,19.85,NA,28.43,0.57,112.99,7.31,35.25,3.21,NA,0.67,1.62,23.68,36.01,1.69,109.84,NA,0.00,727.15,1012.05,0.40
2018-01-03 14:00:00,54.13,NA,5.44,30.32,18.85,NA,26.75,0.45,87.43,7.13,28.92,3.21,NA,0.32,0.11,23.94,37.53,1.90,108.68,NA,0.00,632.70,1011.07,0.40
2018-01-03 15:00:00,44.43,NA,5.15,28.85,17.92,NA,22.89,0.42,30.67,6.17,22.15,3.21,NA,0.32,0.11,24.11,37.20,2.43,102.65,NA,0.00,485.80,1010.28,0.39
2018-01-03 16:00:00,59.50,NA,5.01,33.48,20.07,NA,20.45,0.50,NA,5.40,26.67,3.21,NA,0.32,0.11,24.10,38.26,2.01,151.91,NA,0.00,300.35,1010.30,0.40
2018-01-03 17:00:00,55.70,NA,5.43,57.50,32.11,NA,18.71,0.89,NA,6.94,36.69,3.21,NA,0.32,0.88,23.62,39.54,1.70,138.31,NA,0.00,92.50,1010.80,0.40
2018-01-03 18:00:00,54.60,NA,8.42,138.37,73.78,NA,17.22,1.63,NA,13.45,78.01,7.19,NA,0.32,5.29,22.97,41.47,1.12,130.87,NA,0.00,5.05,1011.47,0.39
2018-01-03 19:00:00,70.67,NA,34.49,182.33,114.68,NA,35.26,2.90,NA,28.55,177.84,33.87,NA,3.65,14.23,22.45,45.61,1.18,119.09,NA,0.00,2.90,1012.42,0.40
2018-01-03 20:00:00,102.97,NA,46.58,182.75,123.91,NA,101.84,2.76,NA,39.95,216.93,43.99,NA,4.57,19.39,22.03,46.45,1.14,122.73,NA,0.00,2.90,1013.13,0.40
2018-01-03 21:00:00,124.43,NA,64.24,171.61,131.65,NA,105.17,3.03,NA,38.91,187.95,47.78,NA,4.87,20.76,21.62,48.77,0.99,136.89,NA,0.00,2.90,1013.72,0.40
2018-01-03 22:00:00,117.07,NA,68.67,169.39,133.88,NA,87.50,2.45,NA,38.95,201.02,32.19,NA,5.01,21.49,21.34,49.57,1.18,128.13,NA,0.00,2.90,1013.95,0.40
2018-01-03 23:00:00,103.47,NA,39.07,165.52,109.90,NA,83.36,1.66,NA,31.64,160.27,36.29,NA,3.39,16.13,20.98,51.31,1.20,134.33,NA,0.00,2.95,1013.70,0.40
2018-01-04 00:00:00,102.60,NA,17.23,162.04,91.90,NA,76.39,1.03,NA,24.59,122.73,24.05,NA,1.88,10.50,20.79,50.92,0.95,128.77,NA,0.00,3.10,1013.47,0.40
2018-01-04 01:00:00,94.23,NA,9.60,123.73,67.52,NA,72.21,0.78,NA,17.43,95.32,3.21,NA,0.60,6.62,20.47,51.59,1.24,124.17,NA,0.00,3.10,1013.22,0.40
2018-01-04 02:00:00,69.97,NA,5.35,88.49,47.16,NA,75.82,0.51,NA,11.87,55.88,4.91,NA,0.32,3.91,20.20,52.37,1.18,124.47,NA,0.00,3.15,1012.90,0.40
2018-01-04 03:00:00,52.10,NA,5.28,61.37,33.87,NA,71.46,0.34,NA,10.03,52.65,3.21,NA,0.32,1.70,20.02,52.39,1.02,103.63,NA,0.00,3.10,1012.55,0.39
2018-01-04 04:00:00,62.73,NA,5.06,63.53,34.77,NA,64.95,0.35,NA,9.08,36.75,3.21,NA,0.32,0.11,19.74,55.23,1.27,120.09,NA,0.00,3.20,1012.55,0.40
2018-01-04 05:00:00,65.43,NA,5.04,63.19,34.59,NA,53.85,0.47,NA,9.51,41.68,3.21,NA,0.32,0.11,19.42,59.13,1.23,131.23,NA,0.00,3.20,1012.85,0.40
2018-01-04 06:00:00,57.37,NA,6.35,67.80,37.81,NA,90.25,0.60,NA,9.80,32.40,3.21,NA,0.32,0.53,19.21,61.97,1.20,126.47,NA,0.00,3.25,1013.52,0.40
2018-01-04 07:00:00,67.23,NA,8.94,88.88,50.03,NA,78.29,0.96,NA,18.29,34.19,3.21,NA,0.32,0.88,19.07,63.96,1.19,178.71,NA,0.00,21.40,1014.45,0.41
2018-01-04 08:00:00,82.80,NA,7.47,82.51,45.82,NA,100.74,1.06,NA,26.89,42.22,3.21,NA,0.32,2.62,19.54,59.52,1.84,129.25,NA,0.00,195.15,1015.30,0.40
2018-01-04 09:00:00,88.47,NA,8.17,77.57,43.93,NA,153.94,1.18,NA,21.64,41.60,3.21,NA,0.94,3.41,20.45,56.61,1.28,142.08,NA,0.00,411.00,1015.97,0.41
2018-01-04 10:00:00,102.40,NA,7.45,90.66,49.79,NA,NA,1.29,NA,18.73,69.00,7.52,NA,1.96,6.79,21.82,52.33,1.15,142.35,NA,0.00,565.30,1016.17,0.40
2018-01-04 11:00:00,123.43,NA,6.48,104.14,55.63,NA,NA,1.35,69.54,24.36,108.56,13.63,NA,3.67,7.75,23.35,44.91,0.97,132.61,NA,0.00,659.45,1015.43,0.40
2018-01-04 12:00:00,108.83,NA,4.92,71.96,38.77,NA,121.61,0.82,NA,25.14,85.72,5.39,NA,2.03,5.55,24.13,39.74,1.12,118.95,NA,0.00,707.30,1013.88,0.42
2018-01-04 13:00:00,3.83,NA,76.17,30.36,67.38,NA,57.97,0.70,77.39,22.73,58.78,3.21,NA,1.10,4.62,24.54,36.83,2.71,108.69,NA,0.00,716.40,1012.50,0.40
2018-01-04 14:00:00,26.88,NA,3.99,14.23,9.92,NA,111.92,0.51,98.94,9.31,19.52,3.21,NA,0.32,0.79,24.75,34.93,2.01,183.32,NA,0.00,627.05,1011.20,0.42
2018-01-04 15:00:00,53.65,NA,3.88,14.36,9.90,NA,70.63,0.59,89.73,6.94,24.00,3.21,NA,0.32,0.11,25.13,33.61,1.06,111.03,NA,0.00,490.85,1010.50,0.40
2018-01-04 16:00:00,87.82,NA,3.85,16.98,11.16,NA,73.50,2.51,93.09,7.86,25.34,3.21,NA,0.32,0.11,24.89,33.45,2.29,53.68,NA,0.00,302.00,1010.17,0.38
2018-01-04 17:00:00,76.28,NA,15.56,11.53,16.76,NA,56.32,1.47,48.15,20.99,36.46,3.21,NA,0.32,0.86,24.47,36.70,1.61,80.16,NA,0.00,104.85,1010.58,0.40
2018-01-04 18:00:00,86.82,NA,89.23,71.49,100.67,NA,64.02,1.73,NA,24.89,65.03,12.52,NA,1.18,7.33,23.65,42.49,1.79,74.17,NA,0.00,5.25,1011.48,0.39
2018-01-04 19:00:00,105.40,NA,36.78,339.02,192.82,NA,88.49,3.71,3.87,31.87,143.22,32.43,NA,3.65,16.31,23.05,46.54,1.96,42.53,NA,0.00,2.85,1012.32,0.38
2018-01-04 20:00:00,109.13,NA,19.64,281.11,151.78,NA,101.18,2.71,8.63,35.71,175.90,37.71,NA,4.34,20.35,22.53,44.59,2.19,80.41,NA,0.00,2.90,1013.18,0.39
2018-01-04 21:00:00,112.98,NA,21.28,251.04,138.34,NA,95.61,2.32,15.68,23.50,103.61,28.35,NA,2.93,13.52,21.97,45.11,1.72,79.19,NA,0.00,2.90,1013.83,0.39
2018-01-04 22:00:00,102.50,NA,59.26,260.88,171.48,NA,118.32,2.36,5.89,26.57,108.19,26.42,NA,2.78,14.15,21.44,51.26,1.70,101.85,NA,0.00,3.10,1014.10,0.40
2018-01-04 23:00:00,106.37,NA,29.31,234.38,136.20,NA,22.35,2.32,10.09,27.54,94.19,24.06,NA,2.43,12.18,21.07,50.63,1.67,96.33,NA,0.00,3.05,1013.72,0.39
2018-01-05 00:00:00,94.93,NA,12.61,221.30,117.36,NA,112.79,1.06,13.75,28.75,59.82,9.90,NA,0.62,6.95,20.56,53.11,1.36,99.45,NA,0.00,3.00,1013.20,0.39
2018-01-05 01:00:00,76.68,NA,7.16,185.62,95.89,NA,90.53,0.82,18.77,13.07,38.94,3.21,NA,0.32,3.88,20.25,54.27,1.31,124.93,NA,0.00,3.05,1012.85,0.40
2018-01-05 02:00:00,68.33,NA,6.62,208.49,106.64,NA,65.28,0.74,11.97,13.74,38.28,3.21,NA,0.32,1.59,19.99,59.32,0.84,134.53,NA,0.00,3.20,1012.80,0.40
2018-01-05 03:00:00,73.98,NA,29.53,220.06,129.38,NA,69.46,1.01,7.76,16.76,46.54,3.21,NA,0.32,2.07,19.86,60.84,1.04,95.72,NA,0.00,3.20,1012.33,0.39
2018-01-05 04:00:00,73.78,NA,53.13,217.57,145.78,NA,66.32,0.80,5.79,15.68,44.23,3.21,NA,0.32,4.28,19.57,61.84,1.36,84.08,NA,0.00,3.30,1012.22,0.39
2018-01-05 05:00:00,84.30,NA,12.86,195.67,105.05,NA,110.61,0.77,10.96,12.63,40.93,3.21,NA,0.32,2.31,19.26,60.23,1.81,83.36,NA,0.00,3.40,1012.32,0.39
2018-01-05 06:00:00,76.57,NA,13.81,202.63,109.15,NA,104.55,0.94,14.42,13.97,31.83,3.21,NA,0.32,2.23,19.25,59.24,1.92,107.16,NA,0.00,3.45,1012.95,0.39
2018-01-05 07:00:00,75.88,NA,37.95,220.76,136.01,NA,88.47,1.63,9.03,21.65,39.23,3.21,NA,0.32,1.98,19.11,60.60,1.58,101.43,NA,0.00,19.30,1013.77,0.40
2018-01-05 08:00:00,94.25,NA,37.06,200.54,125.49,NA,112.11,1.69,18.32,25.63,44.49,3.21,NA,0.32,3.99,19.73,56.46,1.73,86.49,NA,0.00,210.95,1014.88,0.39
2018-01-05 09:00:00,112.72,NA,19.92,197.29,111.11,NA,142.63,1.60,33.74,21.86,42.78,4.89,NA,0.83,3.99,20.74,51.46,1.44,101.20,NA,0.00,438.00,1015.47,0.40
2018-01-05 10:00:00,114.02,NA,18.84,215.32,119.09,NA,NA,1.24,49.81,21.99,49.51,4.89,NA,0.32,4.34,21.70,46.80,2.11,92.56,NA,0.00,613.15,1015.47,0.40
2018-01-05 11:00:00,90.52,NA,28.21,207.69,122.37,NA,NA,1.25,28.53,14.13,38.42,3.21,NA,0.32,3.82,22.59,54.62,1.58,116.57,NA,0.00,719.80,1014.85,0.40
2018-01-05 12:00:00,87.97,NA,5.99,90.38,48.56,NA,143.32,0.81,61.38,12.07,37.65,3.21,NA,0.32,1.65,23.61,49.79,1.27,156.77,NA,0.00,776.15,1013.50,0.40
2018-01-05 13:00:00,65.07,NA,5.21,53.48,29.98,NA,99.19,0.60,79.19,8.11,39.56,3.21,NA,0.32,0.91,24.10,45.52,1.41,118.85,NA,0.00,742.40,1011.78,0.39
2018-01-05 14:00:00,63.07,NA,7.48,86.87,47.96,NA,117.83,0.55,64.90,5.71,25.07,3.21,NA,0.32,0.11,24.48,41.41,1.47,175.24,NA,0.00,672.05,1010.47,0.41
2018-01-05 15:00:00,43.48,NA,5.46,62.39,34.50,NA,99.55,0.56,73.59,5.19,25.17,3.21,NA,0.32,0.11,24.44,40.43,1.93,79.24,NA,0.00,516.85,1009.85,0.39
2018-01-05 16:00:00,32.62,NA,5.31,52.69,29.66,NA,63.67,0.37,48.07,4.49,24.23,3.21,NA,0.32,0.11,24.45,40.43,1.68,37.99,NA,0.00,323.15,1009.67,0.41
2018-01-05 17:00:00,47.87,NA,5.29,71.35,38.75,NA,53.36,0.61,52.51,9.34,36.24,3.21,NA,0.32,1.57,24.12,42.97,2.55,40.20,NA,0.00,132.05,1010.00,0.38
2018-01-05 18:00:00,34.18,NA,12.80,170.75,92.85,NA,51.18,1.57,28.84,12.67,45.50,5.06,NA,0.56,3.82,23.38,49.70,1.74,78.93,NA,0.00,5.40,1010.75,0.39
2018-01-05 19:00:00,49.00,NA,43.17,221.74,140.38,NA,56.93,2.92,9.91,22.94,105.33,23.39,NA,2.30,11.47,22.94,54.62,1.52,34.05,NA,0.00,2.90,1011.63,0.38
2018-01-05 20:00:00,52.43,NA,87.11,207.80,166.37,NA,76.08,3.34,8.88,34.19,167.83,33.80,NA,3.72,17.28,22.63,57.85,1.93,62.12,NA,0.00,2.90,1012.38,0.39
2018-01-05 21:00:00,72.43,NA,82.27,212.34,164.98,NA,93.21,3.49,4.37,32.10,202.20,45.40,NA,3.77,19.66,22.21,61.42,1.51,79.79,NA,0.00,2.90,1012.83,0.39
2018-01-05 22:00:00,76.15,NA,55.94,196.73,137.71,NA,104.36,1.92,7.12,30.28,157.51,38.76,NA,3.60,18.49,21.89,62.57,1.56,80.63,NA,0.00,3.05,1012.98,0.39
2018-01-05 23:00:00,84.02,NA,125.60,176.40,179.78,NA,107.08,2.50,5.71,24.74,107.04,27.20,NA,1.49,12.28,21.19,69.81,1.01,85.69,NA,0.00,3.05,1012.55,0.39
2018-01-06 00:00:00,74.60,NA,44.81,190.48,126.36,NA,120.77,1.44,4.05,20.42,78.85,17.27,NA,0.67,8.82,21.00,70.11,1.19,106.77,NA,0.00,3.20,1012.07,0.39
2018-01-06 01:00:00,84.97,NA,11.51,149.58,81.56,NA,137.14,1.47,11.51,21.81,49.26,7.21,NA,0.57,5.32,20.61,73.21,1.90,85.21,NA,0.00,3.20,1011.75,0.39
2018-01-06 02:00:00,70.87,NA,5.26,122.48,63.68,NA,121.25,0.87,13.46,23.26,38.60,3.21,NA,0.32,3.75,20.60,74.62,1.55,81.16,NA,0.00,3.20,1011.57,0.39
2018-01-06 03:00:00,57.50,NA,5.25,91.55,48.58,NA,127.87,0.78,26.78,13.10,33.06,3.21,NA,0.32,1.83,20.33,77.37,1.48,87.08,NA,0.00,3.35,1011.42,0.39
2018-01-06 04:00:00,73.38,NA,5.94,116.33,61.19,NA,90.93,0.64,16.64,9.80,31.32,3.21,NA,0.32,0.49,20.24,78.19,1.03,67.85,NA,0.00,3.30,1011.15,0.38
2018-01-06 05:00:00,55.15,NA,9.53,158.68,84.52,NA,80.62,0.78,5.44,10.50,33.94,3.21,NA,0.32,1.63,20.13,79.56,1.35,85.81,NA,0.00,3.25,1011.45,0.39
2018-01-06 06:00:00,44.78,NA,21.72,166.94,97.64,NA,81.62,0.96,8.05,17.03,38.25,3.21,NA,0.32,2.67,20.04,78.54,1.57,81.40,NA,0.00,3.40,1012.08,0.39
