Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2019-01-04 01:00:00,126.60,NA,105.22,120.98,87.39,NA,55.46,0.50,24.42,4.15,32.26,6.89,NA,NA,NA,25.03,11.93,0.45,201.24,NA,0.00,497.75,1018.68,NA
2019-01-04 02:00:00,108.96,NA,26.72,142.28,48.74,NA,87.16,0.56,27.95,4.28,32.35,7.15,NA,NA,NA,24.54,10.79,0.43,201.24,NA,0.00,494.00,1018.78,NA
2019-01-04 03:00:00,95.00,NA,19.04,125.31,40.42,NA,56.97,0.84,24.64,4.11,32.32,6.93,NA,NA,NA,24.30,10.22,0.50,201.24,NA,0.00,512.60,1018.30,NA
2019-01-04 04:00:00,83.70,NA,6.95,84.88,24.07,NA,49.62,0.37,52.50,4.07,32.47,6.97,NA,NA,NA,24.22,10.01,0.45,201.24,NA,0.00,541.85,1018.05,NA
2019-01-04 05:00:00,74.06,NA,6.66,71.30,20.67,NA,40.39,0.41,57.05,4.20,32.26,6.91,NA,NA,NA,23.90,9.27,0.49,201.24,NA,0.00,561.70,1018.15,NA
2019-01-04 06:00:00,64.74,NA,7.71,89.61,25.62,NA,36.20,0.36,40.73,3.97,32.59,7.19,NA,NA,NA,23.55,8.45,0.60,201.24,NA,0.00,565.05,1018.40,NA
2019-01-04 07:00:00,65.62,NA,9.34,98.90,28.74,NA,37.65,0.49,46.88,4.05,32.43,6.97,NA,NA,NA,23.38,8.03,0.63,201.24,NA,0.00,569.30,1019.25,NA
2019-01-04 08:00:00,70.48,NA,9.72,83.88,25.37,NA,51.03,0.54,56.09,3.97,32.39,6.81,NA,NA,NA,23.87,9.18,0.93,201.24,NA,0.00,615.55,1020.00,NA
2019-01-04 09:00:00,73.01,NA,9.70,76.75,23.67,NA,90.90,0.52,66.28,3.97,32.27,7.05,NA,NA,NA,24.67,11.09,1.67,201.24,NA,0.00,740.92,1020.62,NA
2019-01-04 10:00:00,83.28,NA,9.99,83.49,25.44,NA,112.07,0.46,69.85,4.09,32.31,7.05,NA,NA,NA,25.87,13.91,0.58,201.24,NA,0.00,756.50,1020.48,NA
2019-01-04 11:00:00,89.01,NA,8.86,95.77,27.73,NA,135.93,0.54,76.09,4.20,32.38,7.10,NA,NA,NA,27.08,16.77,0.88,201.24,NA,0.00,852.10,1019.68,NA
2019-01-04 12:00:00,92.84,NA,7.23,73.19,21.44,NA,121.59,0.37,95.43,4.18,32.50,7.07,NA,NA,NA,27.95,18.80,1.76,201.24,NA,0.00,856.30,1018.10,NA
2019-01-04 13:00:00,104.28,NA,7.01,43.85,14.33,NA,46.18,0.39,105.30,3.97,32.32,6.89,NA,NA,NA,29.07,21.47,0.88,201.24,NA,0.00,790.30,1016.20,NA
2019-01-04 14:00:00,96.26,NA,6.73,46.36,14.78,NA,42.84,0.38,104.28,3.97,32.29,7.09,NA,NA,NA,29.57,22.64,0.72,201.24,NA,0.00,795.48,1015.15,NA
2019-01-04 15:00:00,77.20,NA,6.52,46.17,14.62,NA,64.25,0.40,100.87,4.03,32.32,6.94,NA,NA,NA,29.74,23.05,1.11,201.24,NA,0.00,823.05,1014.40,NA
2019-01-04 16:00:00,87.30,NA,6.36,55.29,16.70,NA,74.81,0.40,96.62,3.97,32.27,6.94,NA,NA,NA,29.53,22.55,0.59,201.24,NA,0.00,734.57,1013.97,NA
2019-01-04 17:00:00,71.66,NA,6.78,75.87,21.83,NA,43.22,0.46,83.95,4.10,32.35,6.88,NA,NA,NA,28.90,21.06,0.45,201.24,NA,0.00,688.47,1014.48,NA
2019-01-04 18:00:00,73.45,NA,31.45,171.41,58.30,NA,34.57,0.65,34.70,4.11,32.54,6.97,NA,NA,NA,28.05,19.04,0.53,201.24,NA,0.00,673.50,1015.25,NA
2019-01-04 19:00:00,91.45,NA,220.46,128.21,153.29,NA,91.21,0.39,16.70,4.09,32.35,6.81,NA,NA,NA,27.50,17.76,0.56,201.24,NA,0.00,703.77,1016.02,NA
2019-01-04 20:00:00,113.96,NA,168.83,138.08,126.88,NA,89.37,0.26,8.31,4.14,32.33,6.99,NA,NA,NA,27.00,16.59,0.43,201.24,NA,0.00,685.10,1016.57,NA
2019-01-04 21:00:00,141.60,NA,295.16,82.29,183.96,NA,68.57,0.57,8.83,4.02,32.37,6.89,NA,NA,NA,26.55,15.51,0.43,201.24,NA,0.00,714.40,1016.60,NA
2019-01-04 22:00:00,165.99,NA,230.52,80.86,147.63,NA,99.07,0.53,14.90,4.18,32.74,6.99,NA,NA,NA,26.08,14.41,0.43,201.24,NA,0.00,717.00,1016.63,NA
2019-01-04 23:00:00,162.65,NA,203.11,90.35,134.62,NA,105.94,0.64,17.22,4.07,32.33,7.01,NA,NA,NA,25.62,13.32,0.43,201.24,NA,0.00,720.97,1016.30,NA
2019-01-05 00:00:00,174.07,NA,174.78,96.67,120.34,NA,127.86,0.69,22.33,3.97,32.53,6.87,NA,NA,NA,25.16,12.24,0.48,201.24,NA,0.00,734.05,1016.13,NA
2019-01-05 01:00:00,168.22,NA,75.29,122.37,71.05,NA,72.01,0.54,31.14,4.10,32.52,6.97,NA,NA,NA,24.76,11.31,0.47,201.24,NA,0.00,735.65,1015.87,NA
2019-01-05 02:00:00,133.71,NA,25.75,138.28,47.24,NA,90.48,0.49,24.67,4.02,32.30,6.99,NA,NA,NA,24.39,10.42,0.43,201.24,NA,0.00,717.02,1015.70,NA
2019-01-05 03:00:00,118.21,NA,8.54,101.50,28.91,NA,83.58,0.46,45.41,4.19,32.49,7.01,NA,NA,NA,24.09,9.72,0.43,201.24,NA,0.00,729.62,1015.43,NA
2019-01-05 04:00:00,106.35,NA,7.81,84.45,24.45,NA,89.50,0.45,44.04,4.01,32.20,6.90,NA,NA,NA,23.96,9.42,0.43,201.24,NA,0.00,715.33,1015.12,NA
2019-01-05 05:00:00,80.50,NA,13.35,115.55,34.93,NA,64.12,0.39,29.38,4.06,32.50,7.06,NA,NA,NA,23.88,9.23,0.43,201.24,NA,0.00,700.35,1015.33,NA
2019-01-05 06:00:00,77.97,NA,10.54,107.74,31.51,NA,58.54,0.38,37.15,4.17,32.74,6.81,NA,NA,NA,23.73,8.86,0.47,201.24,NA,0.00,724.35,1016.02,NA
2019-01-05 07:00:00,84.59,NA,29.71,121.08,45.36,NA,57.15,0.64,24.63,4.18,32.58,6.99,NA,NA,NA,23.70,8.79,0.43,201.24,NA,0.00,713.18,1016.70,NA
2019-01-05 08:00:00,95.76,NA,40.88,123.61,52.18,NA,87.84,0.77,40.46,4.11,32.38,6.93,NA,NA,NA,24.30,10.22,0.43,201.24,NA,0.00,773.17,1017.67,NA
2019-01-05 09:00:00,115.85,NA,22.34,133.07,44.11,NA,158.23,0.45,56.31,4.01,32.50,6.87,NA,NA,NA,25.31,12.59,0.51,201.24,NA,0.00,857.22,1017.82,NA
2019-01-05 10:00:00,124.67,NA,17.84,144.24,44.26,NA,157.03,0.39,55.80,4.28,32.59,7.01,NA,NA,NA,26.57,15.55,0.70,201.24,NA,0.00,906.38,1017.70,NA
2019-01-05 11:00:00,128.75,NA,11.01,125.17,35.92,NA,103.07,0.67,77.34,4.02,32.52,6.99,NA,NA,NA,27.77,18.39,0.60,201.24,NA,0.00,929.15,1016.72,NA
2019-01-05 12:00:00,119.14,NA,7.24,139.01,37.11,NA,113.78,0.48,144.23,4.27,32.47,7.10,NA,NA,NA,28.53,20.19,0.99,201.24,NA,0.00,928.65,1015.23,NA
2019-01-05 13:00:00,131.17,NA,6.70,110.29,29.97,NA,117.66,0.45,145.19,4.17,32.20,6.93,NA,NA,NA,29.02,21.34,1.00,201.24,NA,0.00,892.07,1013.82,NA
2019-01-05 14:00:00,130.51,NA,6.75,49.65,15.57,NA,64.02,0.43,145.04,4.21,32.57,6.81,NA,NA,NA,29.27,21.95,1.15,201.24,NA,0.00,852.12,1012.73,NA
2019-01-05 15:00:00,99.15,NA,6.41,66.92,19.50,NA,76.96,0.54,155.44,4.13,32.26,6.92,NA,NA,NA,29.57,22.64,1.24,201.24,NA,0.00,766.28,1011.83,NA
2019-01-05 16:00:00,85.29,NA,7.00,101.96,28.16,NA,95.18,0.65,134.06,4.02,32.35,6.94,NA,NA,NA,29.39,22.20,1.03,201.24,NA,0.00,675.00,1011.82,NA
2019-01-05 17:00:00,88.21,NA,6.51,113.77,30.70,NA,75.78,0.45,90.62,4.17,32.20,7.05,NA,NA,NA,28.78,20.78,1.34,201.24,NA,0.00,621.72,1012.32,NA
2019-01-05 18:00:00,78.42,NA,26.04,171.70,55.36,NA,60.67,0.43,43.80,4.14,32.38,7.05,NA,NA,NA,27.95,18.80,0.65,201.24,NA,0.00,588.48,1013.13,NA
2019-01-05 19:00:00,84.06,NA,144.66,138.34,113.48,NA,53.68,0.64,12.94,4.05,32.20,6.81,NA,NA,NA,27.49,17.74,0.43,201.24,NA,0.00,594.05,1014.20,NA
2019-01-05 20:00:00,96.70,NA,277.37,70.58,171.27,NA,66.25,0.72,15.36,4.20,32.59,6.96,NA,NA,NA,27.09,16.79,0.51,201.24,NA,0.00,613.10,1015.18,NA
2019-01-05 21:00:00,125.50,NA,215.47,97.40,143.18,NA,49.11,0.64,18.93,4.13,32.47,7.17,NA,NA,NA,26.67,15.80,0.45,201.24,NA,0.00,621.31,1015.48,NA
2019-01-05 22:00:00,150.65,NA,187.51,101.30,128.53,NA,51.22,0.71,10.50,4.21,32.43,7.10,NA,NA,NA,26.28,14.88,0.43,201.24,NA,0.00,601.20,1015.33,NA
2019-01-05 23:00:00,140.23,NA,263.48,54.92,158.10,NA,49.35,0.62,8.85,4.19,32.57,7.57,NA,NA,NA,26.00,14.21,0.43,201.24,NA,0.00,583.83,1014.97,NA
2019-01-06 00:00:00,159.87,NA,269.76,45.08,159.12,NA,66.88,0.34,9.72,4.02,32.26,7.32,NA,NA,NA,25.92,14.04,0.51,201.24,NA,0.00,559.15,1014.77,NA
2019-01-06 01:00:00,153.97,NA,150.54,81.31,103.18,NA,63.75,0.62,12.09,4.12,32.31,6.88,NA,NA,NA,25.50,13.04,0.63,201.24,NA,0.00,569.95,1014.58,NA
2019-01-06 02:00:00,132.58,NA,44.15,110.27,50.83,NA,80.98,0.55,52.77,3.97,32.20,6.97,NA,NA,NA,25.22,12.37,0.58,201.24,NA,0.00,554.05,1014.23,NA
2019-01-06 03:00:00,121.02,NA,18.66,108.13,36.12,NA,67.78,0.56,36.26,4.28,32.39,6.96,NA,NA,NA,24.92,11.67,0.59,201.24,NA,0.00,596.13,1014.15,NA
2019-01-06 04:00:00,118.31,NA,11.43,94.35,28.82,NA,65.39,0.76,55.06,4.02,32.28,6.99,NA,NA,NA,24.70,11.15,1.34,201.24,NA,0.00,598.85,1014.43,NA
2019-01-06 05:00:00,107.15,NA,14.63,94.99,30.75,NA,54.06,0.46,53.65,4.06,32.37,6.97,NA,NA,NA,24.31,10.22,1.38,201.24,NA,0.00,590.87,1014.93,NA
2019-01-06 06:00:00,103.14,NA,16.75,86.88,30.00,NA,52.06,0.35,51.15,4.04,32.46,7.31,NA,NA,NA,24.33,10.27,1.60,201.24,NA,0.00,630.92,1015.70,NA
2019-01-06 07:00:00,83.75,NA,11.77,77.46,24.99,NA,37.48,0.47,49.17,4.22,32.30,7.08,NA,NA,NA,24.12,9.79,1.47,201.24,NA,0.00,631.35,1016.72,NA
2019-01-06 08:00:00,98.07,NA,22.79,82.91,32.42,NA,40.47,0.50,52.36,4.23,32.33,7.18,NA,NA,NA,24.15,9.86,1.14,201.24,NA,0.00,699.70,1017.62,NA
2019-01-06 09:00:00,92.35,NA,12.55,66.08,22.72,NA,33.61,0.66,59.55,4.47,32.46,6.93,NA,NA,NA,24.73,11.22,2.45,201.24,NA,0.00,803.27,1018.28,NA
2019-01-06 10:00:00,94.84,NA,10.69,69.09,22.39,NA,49.83,0.58,66.06,4.17,32.28,6.96,NA,NA,NA,26.01,14.25,1.81,201.24,NA,0.00,910.57,1018.32,NA
