Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2021-01-01 00:00:00,101.26,194.10,6.32,44.53,26.44,NA,3.30,1.48,3.57,4.38,29.68,5.70,NA,0.33,1.64,NA,46.73,2.75,75.48,NA,0.00,4.80,NA,NA
2021-01-01 01:00:00,93.46,169.28,6.27,42.12,25.23,NA,31.66,0.15,3.71,4.04,24.95,4.41,NA,0.21,1.27,NA,47.94,2.86,85.39,NA,0.00,4.80,NA,NA
2021-01-01 02:00:00,83.43,146.42,6.30,40.88,24.64,NA,50.57,0.28,3.64,3.32,20.87,2.94,NA,0.20,0.84,NA,48.84,2.78,85.84,NA,0.00,4.80,NA,NA
2021-01-01 03:00:00,69.39,123.50,6.84,42.87,26.02,NA,24.34,0.49,3.31,3.06,17.67,2.98,NA,0.20,0.86,NA,50.31,2.37,85.93,NA,0.00,4.80,NA,NA
2021-01-01 04:00:00,56.05,121.42,6.83,40.29,24.75,NA,22.56,0.47,3.28,2.84,16.01,2.65,NA,0.15,0.76,NA,50.29,2.56,80.73,NA,0.00,4.80,NA,NA
2021-01-01 05:00:00,55.49,122.49,6.58,41.44,25.13,NA,12.65,0.96,3.02,2.70,14.27,2.30,NA,0.09,0.66,NA,50.51,2.51,72.13,NA,0.00,4.80,NA,NA
2021-01-01 06:00:00,64.76,119.21,6.84,44.71,26.92,NA,4.62,1.58,2.78,2.98,14.41,1.83,NA,0.14,0.53,NA,50.79,2.34,81.71,NA,0.00,4.80,NA,NA
2021-01-01 07:00:00,63.24,123.60,6.86,50.77,29.88,NA,15.35,0.57,5.41,3.55,14.41,2.17,NA,0.05,0.63,NA,51.30,2.48,75.26,NA,0.00,12.00,NA,NA
2021-01-01 08:00:00,70.02,125.75,7.15,51.79,30.60,NA,31.60,0.16,17.32,4.70,16.00,2.41,NA,0.14,0.70,NA,49.90,2.68,72.22,NA,0.00,61.83,NA,NA
2021-01-01 09:00:00,69.71,132.97,7.71,55.90,33.02,NA,44.02,0.95,34.54,4.56,16.44,1.92,NA,0.04,0.56,NA,48.78,2.84,86.16,NA,0.00,136.77,NA,NA
2021-01-01 10:00:00,69.74,161.13,9.49,65.32,38.94,NA,41.95,1.49,46.04,5.17,19.30,2.24,NA,0.15,0.64,NA,47.19,1.92,92.92,NA,0.00,219.03,NA,NA
2021-01-01 11:00:00,90.12,182.19,8.78,67.61,39.54,NA,30.99,1.56,79.21,6.83,27.14,3.70,NA,0.16,1.07,NA,45.69,1.93,73.21,NA,0.00,283.04,NA,NA
2021-01-01 12:00:00,95.10,196.57,9.60,76.89,44.68,NA,18.16,1.88,89.20,6.90,35.82,5.10,NA,0.49,1.47,NA,42.73,0.86,152.41,NA,0.00,317.64,NA,NA
2021-01-01 13:00:00,84.32,174.77,6.89,58.87,33.85,NA,27.81,0.44,116.05,5.78,35.14,5.74,NA,0.53,1.66,NA,40.81,0.62,182.06,NA,0.00,283.87,NA,NA
2021-01-01 14:00:00,86.29,160.32,6.48,64.19,36.15,NA,41.02,1.31,132.17,6.04,36.57,5.64,NA,0.52,1.63,NA,40.40,1.11,61.57,NA,0.00,234.40,NA,NA
2021-01-01 15:00:00,85.45,165.08,6.08,70.98,39.11,NA,33.52,0.72,107.38,7.42,41.73,6.23,NA,0.59,1.79,NA,41.32,3.40,341.59,NA,0.00,173.42,NA,NA
2021-01-01 16:00:00,85.80,174.03,16.55,71.20,38.79,NA,22.96,1.74,77.74,10.04,40.87,6.54,NA,0.55,1.88,NA,41.81,2.73,259.73,NA,0.00,98.80,NA,NA
2021-01-01 17:00:00,91.10,187.30,20.19,107.08,55.80,NA,12.66,1.10,40.09,7.86,41.55,6.33,NA,0.53,1.82,NA,44.01,1.54,179.65,NA,0.00,31.50,NA,NA
2021-01-01 18:00:00,103.85,251.92,17.28,146.68,73.99,NA,5.95,2.38,11.02,18.47,64.61,9.28,NA,0.62,2.68,NA,51.02,3.51,252.74,NA,0.00,5.42,NA,NA
2021-01-01 19:00:00,114.67,269.57,12.90,127.54,69.21,NA,26.49,0.86,5.22,17.18,81.70,17.24,NA,1.00,4.96,NA,54.83,4.24,267.67,NA,0.00,4.80,NA,NA
2021-01-01 20:00:00,118.26,235.76,9.83,115.36,63.04,NA,31.37,0.92,5.28,20.76,111.12,20.28,NA,1.08,5.84,NA,56.32,5.29,8.13,NA,0.00,4.80,NA,NA
2021-01-01 21:00:00,111.72,209.16,7.92,79.82,44.64,NA,23.89,2.11,9.00,15.18,107.62,21.94,NA,1.09,6.32,NA,54.68,5.56,5.81,NA,0.00,4.80,NA,NA
2021-01-01 22:00:00,109.15,193.88,6.44,66.51,37.16,NA,13.32,1.87,7.68,10.24,69.50,16.48,NA,0.75,4.75,NA,54.97,4.76,17.06,NA,0.00,4.80,NA,NA
2021-01-01 23:00:00,106.41,190.27,6.71,65.47,36.89,NA,15.70,1.61,6.16,8.95,53.48,13.05,NA,0.64,3.76,NA,54.36,4.25,18.48,NA,0.00,4.80,NA,NA
2021-01-02 00:00:00,97.30,181.02,7.13,57.52,33.38,NA,9.02,1.19,6.75,7.45,43.93,10.80,NA,0.58,3.11,NA,53.49,3.48,18.79,NA,0.00,4.80,NA,NA
2021-01-02 01:00:00,88.01,173.05,7.95,54.31,32.43,NA,8.34,0.48,7.31,6.70,38.57,9.48,NA,0.43,2.73,NA,51.84,4.55,181.36,NA,0.00,4.80,NA,NA
2021-01-02 02:00:00,80.43,161.57,8.19,51.55,31.26,NA,9.86,0.27,8.49,5.61,31.74,7.23,NA,0.42,2.08,NA,48.98,4.40,181.12,NA,0.00,4.80,NA,NA
2021-01-02 03:00:00,76.57,153.95,7.80,49.34,29.89,NA,30.28,0.55,8.66,5.50,32.17,5.80,NA,0.29,1.67,NA,48.42,5.30,268.79,NA,0.00,4.80,NA,NA
2021-01-02 04:00:00,71.37,135.00,7.27,48.58,29.12,NA,12.52,0.67,7.81,4.68,42.84,4.35,NA,0.22,1.25,NA,52.19,4.27,265.85,NA,0.00,4.80,NA,NA
2021-01-02 05:00:00,67.20,139.34,7.35,49.52,29.64,NA,3.30,1.47,8.39,4.58,36.80,3.81,NA,0.27,1.10,NA,47.29,6.02,93.41,NA,0.00,4.80,NA,NA
2021-01-02 06:00:00,69.73,143.94,6.35,53.17,30.68,NA,3.58,1.16,7.82,3.43,38.50,2.57,NA,0.07,0.74,NA,47.28,5.24,269.60,NA,0.00,4.80,NA,NA
2021-01-02 07:00:00,74.15,135.48,6.92,58.76,33.83,NA,23.63,0.42,9.32,4.42,31.36,2.95,NA,0.16,0.85,NA,46.50,4.96,9.47,NA,0.00,10.58,NA,NA
2021-01-02 08:00:00,76.46,133.01,7.49,71.94,40.68,NA,22.54,0.27,13.24,5.14,24.25,2.21,NA,0.10,0.64,NA,46.34,4.04,261.80,NA,0.00,42.92,NA,NA
2021-01-02 09:00:00,78.63,147.89,11.96,94.60,55.08,NA,22.47,0.76,23.22,7.46,27.84,3.37,NA,0.17,0.98,NA,45.87,2.33,260.43,NA,0.00,100.99,NA,NA
2021-01-02 10:00:00,93.03,242.26,16.24,123.04,72.15,NA,25.91,1.28,36.66,9.90,37.60,4.27,NA,0.26,1.23,NA,44.51,2.59,253.74,NA,0.00,149.08,NA,NA
2021-01-02 11:00:00,105.23,287.86,11.49,113.56,63.97,NA,23.71,1.61,79.08,14.84,50.47,6.53,NA,0.26,1.88,NA,43.40,3.59,178.85,NA,0.00,224.98,NA,NA
2021-01-02 12:00:00,97.79,250.88,7.32,64.92,37.14,NA,16.62,0.96,118.77,26.80,56.14,8.51,NA,0.42,2.45,NA,35.72,4.44,338.89,NA,0.00,293.06,NA,NA
2021-01-02 13:00:00,85.33,177.12,5.92,53.86,30.70,NA,14.44,1.61,108.97,13.72,44.06,6.92,NA,0.36,1.99,NA,31.78,3.85,234.93,NA,0.00,297.32,NA,NA
2021-01-02 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-01-02 15:00:00,85.56,111.66,5.10,66.70,22.66,NA,NA,2.29,88.70,3.38,15.10,2.80,NA,0.02,0.80,NA,31.02,4.44,305.69,NA,0.00,217.32,NA,NA
2021-01-02 16:00:00,47.45,165.22,6.95,57.02,32.89,NA,11.29,0.95,76.24,4.82,20.55,3.01,NA,0.14,0.86,NA,28.90,5.44,294.51,NA,0.00,157.58,NA,NA
2021-01-02 17:00:00,45.13,150.73,8.94,92.58,51.84,NA,10.34,0.83,29.40,6.53,19.55,3.54,NA,0.18,1.02,NA,30.69,3.72,286.44,NA,0.00,39.88,NA,NA
2021-01-02 18:00:00,52.26,150.35,8.43,114.16,61.98,NA,34.47,0.96,10.92,20.67,30.22,5.67,NA,0.37,1.63,NA,30.86,2.48,304.83,NA,0.00,5.75,NA,NA
2021-01-02 19:00:00,65.11,201.91,20.32,131.45,79.29,NA,39.29,0.71,1.14,28.59,50.35,8.84,NA,0.53,2.55,NA,32.80,2.96,312.47,NA,0.00,4.80,NA,NA
2021-01-02 20:00:00,75.91,201.84,12.68,110.26,63.25,NA,6.39,2.09,1.89,26.16,56.87,13.06,NA,0.68,3.76,NA,31.75,5.04,333.26,NA,0.00,4.80,NA,NA
2021-01-02 21:00:00,68.95,173.05,9.78,81.56,47.08,NA,4.30,2.30,5.82,10.86,44.15,12.18,NA,0.64,3.51,NA,32.56,6.16,336.76,NA,0.00,4.80,NA,NA
2021-01-02 22:00:00,62.77,157.23,8.20,68.87,39.72,NA,11.51,1.72,3.90,7.40,33.55,9.37,NA,0.39,2.70,NA,37.32,4.96,95.33,NA,0.00,4.80,NA,NA
2021-01-02 23:00:00,70.87,146.67,7.55,55.84,32.88,NA,15.10,1.30,4.69,6.91,35.15,7.62,NA,0.39,2.20,NA,41.25,4.92,92.01,NA,0.00,4.80,NA,NA
2021-01-03 00:00:00,72.60,131.85,6.99,51.08,30.13,NA,27.49,0.62,4.99,6.30,44.83,6.42,NA,0.36,1.85,NA,40.29,5.77,266.96,NA,0.00,4.80,NA,NA
2021-01-03 01:00:00,70.17,124.48,5.95,41.11,24.49,NA,15.31,0.94,5.69,4.83,48.31,4.45,NA,0.22,1.28,NA,38.93,5.24,6.84,NA,0.00,4.80,NA,NA
2021-01-03 02:00:00,61.69,105.44,6.32,40.30,24.38,NA,13.95,0.42,5.20,3.88,42.81,2.57,NA,0.24,0.74,NA,38.22,3.52,16.16,NA,0.00,4.80,NA,NA
2021-01-03 03:00:00,49.48,96.49,6.75,37.94,23.54,NA,3.73,0.19,5.75,3.45,35.82,2.21,NA,0.11,0.64,NA,38.11,5.08,95.47,NA,0.00,4.80,NA,NA
2021-01-03 04:00:00,49.17,99.41,6.60,42.66,25.74,NA,13.09,1.00,5.14,3.27,25.89,1.75,NA,0.09,0.50,NA,40.19,4.47,11.94,NA,0.00,4.80,NA,NA
2021-01-03 05:00:00,56.78,96.22,6.67,47.43,28.11,NA,11.90,0.35,4.49,3.18,20.00,2.44,NA,NA,0.70,NA,43.32,3.80,183.06,NA,0.00,4.80,NA,NA
2021-01-03 06:00:00,61.93,107.07,6.97,53.52,31.31,NA,16.00,2.18,3.73,3.66,20.04,1.95,NA,0.09,0.56,NA,45.91,3.55,268.35,NA,0.00,4.80,NA,NA
2021-01-03 07:00:00,66.48,118.32,8.77,75.93,43.58,NA,15.96,2.68,1.89,4.69,33.12,1.51,NA,0.02,0.44,NA,48.07,2.52,12.13,NA,0.00,10.97,NA,NA
2021-01-03 08:00:00,79.70,145.21,17.78,98.66,61.40,NA,8.01,0.97,2.80,8.50,59.17,2.44,NA,0.08,0.70,NA,46.28,3.23,90.13,NA,0.00,70.14,NA,NA
2021-01-03 09:00:00,104.92,185.66,14.48,95.95,57.61,NA,3.30,1.72,31.68,12.70,70.92,3.74,NA,0.24,1.08,NA,41.63,2.78,262.28,NA,0.00,177.38,NA,NA
2021-01-03 10:00:00,120.53,235.28,11.09,90.92,52.63,NA,24.74,0.47,70.97,12.86,71.88,4.67,NA,0.15,1.35,NA,34.23,3.08,176.52,NA,0.00,269.50,NA,NA
2021-01-03 11:00:00,120.89,254.72,8.15,67.83,39.17,NA,22.93,0.50,120.70,10.02,63.78,5.21,NA,0.24,1.50,NA,26.52,4.77,178.43,NA,0.00,333.56,NA,NA
2021-01-03 12:00:00,103.84,222.43,6.20,53.68,30.81,NA,3.30,0.30,136.55,6.66,54.00,4.82,NA,0.21,1.39,NA,24.17,4.85,183.17,NA,0.00,353.56,NA,NA
2021-01-03 13:00:00,84.96,188.57,6.10,48.75,28.34,NA,3.30,0.15,136.91,4.23,48.82,3.02,NA,0.09,0.87,NA,20.24,4.02,330.58,NA,0.00,316.76,NA,NA
2021-01-03 14:00:00,66.25,146.05,5.68,40.82,24.15,NA,13.53,0.73,129.25,4.02,42.11,3.16,NA,0.02,0.91,NA,19.28,5.18,328.66,NA,0.00,289.80,NA,NA
2021-01-03 15:00:00,48.46,119.35,5.62,41.25,24.31,NA,3.30,0.45,122.89,3.11,24.84,2.50,NA,0.09,0.72,NA,22.29,4.95,256.68,NA,0.00,247.85,NA,NA
2021-01-03 16:00:00,44.21,130.76,5.46,45.70,26.34,NA,3.46,1.32,100.71,2.90,19.66,2.30,NA,0.04,0.66,NA,23.37,5.10,338.13,NA,0.00,143.36,NA,NA
2021-01-03 17:00:00,47.74,135.23,5.94,59.77,33.59,NA,11.75,1.20,53.73,2.91,20.01,2.46,NA,0.09,0.71,NA,23.65,3.40,335.04,NA,0.00,38.83,NA,NA
2021-01-03 18:00:00,59.28,158.44,9.33,134.47,72.57,NA,6.70,1.55,7.43,5.72,27.38,3.16,NA,0.10,0.91,NA,29.29,1.54,348.75,NA,0.00,5.72,NA,NA
2021-01-03 19:00:00,78.46,245.52,28.74,150.66,94.94,NA,4.28,2.65,1.60,16.60,48.17,6.55,NA,0.31,1.89,NA,33.15,2.84,340.36,NA,0.00,4.80,NA,NA
2021-01-03 20:00:00,98.03,271.09,11.13,128.64,71.06,NA,7.93,2.38,1.73,14.10,56.66,11.46,NA,0.56,3.30,NA,36.33,4.51,262.47,NA,0.00,4.80,NA,NA
2021-01-03 21:00:00,107.16,240.24,7.97,91.75,50.71,NA,3.30,0.91,3.47,12.19,75.11,11.15,NA,0.50,3.21,NA,40.93,4.66,12.52,NA,0.00,4.80,NA,NA
2021-01-03 22:00:00,114.46,242.02,8.42,75.72,43.22,NA,14.61,2.55,4.11,10.84,79.64,11.34,NA,0.54,3.26,NA,47.20,5.24,92.16,NA,0.00,4.80,NA,NA
2021-01-03 23:00:00,119.79,242.14,6.23,51.70,29.87,NA,34.56,2.58,5.46,9.08,56.86,9.86,NA,0.51,2.84,NA,53.85,6.11,12.85,NA,0.00,4.80,NA,NA
2021-01-04 00:00:00,114.98,220.91,5.83,55.38,31.37,NA,25.66,0.79,5.51,7.79,38.44,6.33,NA,0.36,1.82,NA,56.09,4.46,18.82,NA,0.00,4.80,NA,NA
2021-01-04 01:00:00,122.28,212.68,5.79,51.08,29.24,NA,20.36,0.54,5.17,7.67,32.96,4.87,NA,0.18,1.40,NA,57.54,3.20,3.41,NA,0.00,4.80,NA,NA
2021-01-04 02:00:00,127.42,210.36,6.71,50.74,29.76,NA,3.30,2.00,5.16,7.28,29.28,3.36,NA,0.29,0.97,NA,57.26,3.30,15.42,NA,0.00,4.80,NA,NA
2021-01-04 03:00:00,121.11,206.02,6.96,50.91,30.02,NA,3.30,1.17,4.49,7.31,28.68,3.99,NA,0.24,1.15,NA,58.45,3.82,105.97,NA,0.00,4.80,NA,NA
2021-01-04 04:00:00,132.66,228.92,7.44,62.54,36.06,NA,33.69,0.92,3.65,8.15,29.69,3.86,NA,0.29,1.12,NA,62.76,3.34,6.07,NA,0.00,4.80,NA,NA
2021-01-04 05:00:00,149.99,249.93,7.19,54.05,31.74,NA,43.11,1.35,4.17,9.38,51.88,4.06,NA,0.24,1.17,NA,66.03,4.48,184.62,NA,0.00,4.80,NA,NA
2021-01-04 06:00:00,157.79,247.38,6.87,57.20,33.03,NA,5.09,0.64,3.70,9.42,66.04,3.54,NA,0.29,1.02,NA,67.76,3.89,94.23,NA,0.00,4.80,NA,NA
2021-01-04 07:00:00,146.58,227.60,7.72,73.66,41.70,NA,3.82,0.33,5.48,11.19,57.34,3.30,NA,0.08,0.95,NA,67.70,2.62,90.54,NA,0.00,12.80,NA,NA
2021-01-04 08:00:00,155.28,241.42,13.45,94.61,56.20,NA,4.22,3.06,9.71,14.55,47.71,3.60,NA,0.27,1.04,NA,66.84,2.45,184.67,NA,0.00,53.58,NA,NA
2021-01-04 09:00:00,167.44,739.96,13.71,95.31,56.72,NA,3.30,3.15,29.16,18.18,47.86,3.43,NA,0.09,0.99,NA,61.83,3.59,94.25,NA,0.00,129.00,NA,NA
2021-01-04 10:00:00,186.10,734.56,17.73,123.86,73.65,NA,35.76,0.93,38.97,21.78,50.19,5.98,NA,0.37,1.72,NA,53.67,2.42,30.36,NA,0.00,210.92,NA,NA
2021-01-04 11:00:00,189.46,432.15,13.15,117.98,67.37,NA,71.68,0.90,74.74,21.64,51.29,8.12,NA,0.34,2.34,NA,39.07,1.02,103.20,NA,0.00,280.32,NA,NA
2021-01-04 12:00:00,160.57,267.24,8.32,90.69,50.46,NA,58.69,0.39,120.36,15.92,48.27,7.77,NA,0.14,2.24,NA,30.73,1.94,97.57,NA,0.00,290.56,NA,NA
2021-01-04 13:00:00,112.97,207.42,7.16,95.42,51.89,NA,78.01,0.25,140.61,20.14,42.74,7.56,NA,0.46,2.18,NA,29.84,2.97,318.44,NA,0.00,276.02,NA,NA
2021-01-04 14:00:00,96.35,201.88,6.17,70.33,38.91,NA,3.30,1.72,154.43,13.66,38.20,6.49,NA,0.33,1.87,NA,29.65,3.49,318.28,NA,0.00,248.93,NA,NA
2021-01-04 15:00:00,87.97,232.48,5.93,57.43,32.44,NA,3.30,1.16,122.97,9.74,35.33,5.69,NA,0.37,1.64,NA,31.84,4.48,320.36,NA,0.00,171.55,NA,NA
2021-01-04 16:00:00,102.89,222.04,5.69,53.91,30.55,NA,28.43,0.53,62.37,8.22,31.06,5.27,NA,0.22,1.52,NA,33.43,4.93,322.01,NA,0.00,94.18,NA,NA
2021-01-04 17:00:00,109.30,189.11,5.65,66.09,36.46,NA,41.08,0.73,37.13,7.17,28.53,5.62,NA,0.48,1.62,NA,32.00,4.51,329.70,NA,0.00,32.47,NA,NA
2021-01-04 18:00:00,107.56,192.70,6.45,106.89,56.96,NA,15.86,1.58,12.30,9.68,31.88,5.96,NA,0.47,1.72,NA,33.72,2.16,322.07,NA,0.00,5.51,NA,NA
2021-01-04 19:00:00,111.36,193.78,13.58,153.27,84.90,NA,10.54,2.58,1.69,17.15,52.25,9.76,NA,0.35,2.82,NA,34.47,1.41,316.04,NA,0.00,4.80,NA,NA
2021-01-04 20:00:00,116.33,255.74,59.07,149.84,117.18,NA,7.57,3.20,2.42,25.06,64.68,13.03,NA,0.68,3.75,NA,36.74,0.82,341.42,NA,0.00,4.80,NA,NA
2021-01-04 21:00:00,135.86,287.07,74.52,138.51,123.18,NA,3.54,3.81,2.01,29.55,89.57,17.99,NA,0.98,5.10,NA,37.96,1.47,314.63,NA,0.00,4.80,NA,NA
2021-01-04 22:00:00,142.55,285.16,32.30,115.53,80.46,NA,33.34,1.61,1.79,18.19,103.19,15.48,NA,1.34,3.96,NA,42.42,4.47,339.52,NA,0.00,4.80,NA,NA
2021-01-04 23:00:00,137.70,263.29,9.13,58.50,35.35,NA,40.61,1.24,5.03,8.21,75.27,14.16,NA,0.92,3.62,NA,51.65,5.84,95.18,NA,0.00,4.80,NA,NA
2021-01-05 00:00:00,130.88,211.82,7.19,51.29,30.38,NA,32.71,1.36,5.45,5.88,69.79,8.14,NA,0.73,2.09,NA,54.23,6.14,91.11,NA,0.00,4.80,NA,NA
2021-01-05 01:00:00,118.88,189.31,6.52,43.53,26.10,NA,24.72,1.23,5.47,5.02,76.63,4.84,NA,0.42,1.24,NA,52.23,4.76,266.50,NA,0.00,4.80,NA,NA
2021-01-05 02:00:00,114.47,174.54,6.60,46.59,27.65,NA,15.03,0.52,5.74,4.14,69.26,3.22,NA,0.38,0.82,NA,49.73,4.73,345.78,NA,0.00,4.80,NA,NA
2021-01-05 03:00:00,110.52,151.09,6.23,41.74,25.02,NA,7.46,0.34,6.32,3.08,75.32,2.76,NA,0.35,0.70,NA,46.07,7.59,352.21,NA,0.00,4.80,NA,NA
2021-01-05 04:00:00,101.94,146.00,5.70,41.43,24.46,NA,21.96,0.58,5.42,2.51,47.01,2.10,NA,0.21,0.54,NA,49.60,6.01,346.14,NA,0.00,4.80,NA,NA
2021-01-05 05:00:00,96.55,147.85,6.32,47.76,28.02,NA,21.65,0.36,4.52,2.34,32.61,1.68,NA,0.12,0.43,NA,55.01,4.55,343.98,NA,0.00,4.80,NA,NA
2021-01-05 06:00:00,95.48,146.92,7.16,53.93,31.65,NA,6.18,1.66,3.65,2.46,36.76,1.59,NA,0.13,0.41,NA,57.36,4.16,181.83,NA,0.00,4.80,NA,NA
2021-01-05 07:00:00,85.56,149.06,7.46,67.71,38.60,NA,4.49,2.01,4.37,2.97,37.70,1.56,NA,0.11,0.40,NA,58.34,2.36,93.60,NA,0.00,12.00,NA,NA
2021-01-05 08:00:00,93.16,167.69,24.47,101.60,67.82,NA,28.81,2.42,6.27,4.46,39.68,1.74,NA,0.20,0.44,NA,56.82,0.93,121.17,NA,0.00,60.83,NA,NA
2021-01-05 09:00:00,102.47,195.06,22.95,116.63,74.02,NA,31.11,1.78,31.13,6.98,44.17,1.70,NA,0.14,0.44,NA,53.83,0.94,251.45,NA,0.00,141.37,NA,NA
2021-01-05 10:00:00,123.34,299.13,18.82,130.18,77.55,NA,38.80,3.02,65.21,9.94,55.07,3.34,NA,0.20,0.86,NA,48.81,1.83,158.37,NA,0.00,223.90,NA,NA
2021-01-05 11:00:00,136.20,295.36,9.01,84.43,47.91,NA,12.52,2.72,125.33,8.93,55.63,4.27,NA,0.38,1.10,NA,46.44,5.14,345.70,NA,0.00,295.11,NA,NA
2021-01-05 12:00:00,127.44,254.40,7.30,70.49,39.84,NA,10.65,1.01,107.89,9.21,50.91,4.24,NA,0.22,1.08,NA,43.42,4.59,354.20,NA,0.00,326.18,NA,NA
2021-01-05 13:00:00,111.21,238.88,6.25,51.96,30.02,NA,4.03,0.84,113.23,6.57,50.60,3.48,NA,0.19,0.89,NA,40.10,6.44,171.34,NA,0.00,326.48,NA,NA
2021-01-05 14:00:00,99.27,180.94,5.83,44.51,26.06,NA,7.44,0.83,108.78,4.81,41.29,2.65,NA,0.18,0.68,NA,40.89,7.42,176.84,NA,0.00,292.93,NA,NA
2021-01-05 15:00:00,86.81,151.36,5.65,44.29,25.82,NA,5.08,0.58,99.50,7.14,26.80,2.02,NA,0.14,0.52,NA,42.22,6.00,261.84,NA,0.00,210.81,NA,NA
2021-01-05 16:00:00,80.10,177.56,5.85,46.69,27.14,NA,29.40,0.48,66.18,5.48,21.62,1.95,NA,0.20,0.50,NA,43.66,5.76,263.69,NA,0.00,115.29,NA,NA
2021-01-05 17:00:00,118.08,189.12,5.70,55.69,31.42,NA,36.43,1.08,43.72,5.41,25.69,1.58,NA,0.15,0.40,NA,49.75,6.42,266.04,NA,0.00,35.87,NA,NA
2021-01-05 18:00:00,121.37,175.74,6.17,67.66,37.61,NA,6.50,2.46,25.29,8.62,34.10,2.32,NA,0.13,0.59,NA,55.59,7.57,92.04,NA,0.00,5.65,NA,NA
2021-01-05 19:00:00,123.28,178.88,6.27,75.80,41.66,NA,3.30,2.45,8.28,10.91,38.92,2.96,NA,0.24,0.76,NA,60.06,7.20,11.75,NA,0.00,4.80,NA,NA
2021-01-05 20:00:00,124.51,172.72,7.02,73.28,40.99,NA,18.85,1.08,7.08,7.05,39.61,4.03,NA,0.38,1.03,NA,64.40,8.43,7.51,NA,0.00,4.80,NA,NA
2021-01-05 21:00:00,121.11,167.34,6.78,62.85,35.72,NA,21.76,0.92,9.02,5.46,32.50,4.84,NA,0.44,1.24,NA,66.59,6.94,10.68,NA,0.00,4.80,NA,NA
2021-01-05 22:00:00,101.48,167.55,6.51,53.89,31.15,NA,21.07,0.65,3.93,4.49,26.46,4.73,NA,0.47,1.21,NA,67.12,7.18,7.61,NA,0.00,4.80,NA,NA
2021-01-05 23:00:00,88.03,168.31,6.54,48.22,28.40,NA,16.49,0.30,4.02,3.80,20.35,3.48,NA,0.38,0.89,NA,71.16,5.86,93.93,NA,0.00,4.80,NA,NA
2021-01-06 00:00:00,85.07,169.82,6.73,47.99,28.43,NA,5.19,2.62,3.95,3.56,18.27,2.85,NA,0.19,0.73,NA,71.27,4.23,9.91,NA,0.00,4.80,NA,NA
2021-01-06 01:00:00,84.87,163.80,7.08,46.17,27.80,NA,3.30,2.01,3.87,3.42,17.60,2.42,NA,0.17,0.62,NA,71.06,4.29,180.36,NA,0.00,4.80,NA,NA
2021-01-06 02:00:00,81.90,150.33,7.09,46.42,27.94,NA,17.89,0.71,3.91,3.77,22.98,2.29,NA,0.30,0.58,NA,67.25,4.59,16.20,NA,0.00,4.80,NA,NA
2021-01-06 03:00:00,75.04,140.61,6.77,45.29,27.15,NA,18.92,1.34,4.12,3.73,37.39,2.06,NA,0.23,0.53,NA,66.22,6.56,180.13,NA,0.00,4.80,NA,NA
2021-01-06 04:00:00,72.46,139.50,6.33,42.92,25.66,NA,17.32,0.47,4.34,2.96,27.92,1.28,NA,0.07,0.33,NA,68.02,7.24,8.00,NA,0.00,4.80,NA,NA
2021-01-06 05:00:00,71.77,140.86,6.56,45.35,27.02,NA,12.79,0.15,3.91,2.62,20.43,1.18,NA,0.06,0.30,NA,72.18,6.58,10.84,NA,0.00,4.80,NA,NA
2021-01-06 06:00:00,73.84,144.28,7.25,63.89,36.58,NA,5.24,0.48,1.78,2.30,11.19,0.41,NA,0.06,0.10,NA,71.55,5.68,23.46,NA,0.00,4.80,NA,NA
2021-01-06 07:00:00,82.70,148.15,13.44,86.22,52.09,NA,3.30,0.68,0.45,4.42,16.29,0.77,NA,0.09,0.20,NA,72.47,5.35,23.86,NA,0.00,12.15,NA,NA
2021-01-06 08:00:00,92.43,153.39,19.17,85.67,56.10,NA,3.58,1.52,3.05,5.82,18.23,1.50,NA,0.06,0.38,NA,70.38,4.29,31.15,NA,0.00,76.01,NA,NA
2021-01-06 09:00:00,95.98,163.11,13.31,72.11,45.11,NA,10.54,1.56,22.12,5.72,19.21,1.78,NA,0.14,0.46,NA,60.07,7.36,33.33,NA,0.00,183.40,NA,NA
2021-01-06 10:00:00,97.63,180.64,12.52,79.73,48.24,NA,28.23,0.82,42.92,5.14,17.86,2.00,NA,0.03,0.51,NA,52.40,5.30,24.17,NA,0.00,273.63,NA,NA
2021-01-06 11:00:00,99.03,191.64,8.51,62.18,36.68,NA,20.64,1.17,79.56,4.91,19.50,2.35,NA,0.20,0.60,NA,48.40,4.24,46.76,NA,0.00,338.37,NA,NA
2021-01-06 12:00:00,89.01,183.38,6.70,49.00,28.90,NA,7.36,0.61,105.68,3.83,22.90,2.26,NA,0.21,0.58,NA,44.66,1.90,90.44,NA,0.00,393.32,NA,NA
