Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2020-01-01 15:00:00,77.99,151.24,1.14,11.86,6.64,NA,17.05,1.05,23.66,2.75,31.14,2.52,NA,0.47,0.38,NA,56.51,3.58,68.68,NA,0.00,197.84,NA,NA
2020-01-01 16:00:00,76.94,148.60,1.18,13.02,7.24,NA,33.58,0.99,23.69,2.75,31.14,2.52,NA,0.47,0.38,NA,58.70,2.38,73.15,NA,0.00,116.27,NA,NA
2020-01-01 17:00:00,70.21,144.96,1.09,16.94,9.07,NA,27.52,0.87,23.69,2.75,37.75,2.52,NA,0.47,0.38,NA,61.50,1.80,98.52,NA,0.00,65.69,NA,NA
2020-01-01 18:00:00,71.06,142.93,2.22,18.40,10.64,NA,19.77,1.04,23.67,2.75,31.14,2.52,NA,0.47,0.38,NA,63.09,1.63,94.30,NA,0.00,35.25,NA,NA
2020-01-01 19:00:00,67.74,140.11,3.52,19.92,12.34,NA,18.65,1.09,23.69,9.94,31.14,2.52,NA,0.47,0.38,NA,66.91,2.00,92.37,NA,0.00,28.16,NA,NA
2020-01-01 20:00:00,71.45,135.39,5.96,17.02,12.74,NA,16.03,1.17,23.63,7.49,31.14,2.52,NA,0.47,0.38,NA,71.84,1.85,97.43,NA,0.00,31.75,NA,NA
2020-01-01 21:00:00,79.00,137.48,7.25,15.85,13.14,NA,9.99,1.00,23.67,18.78,31.14,2.52,NA,0.47,0.38,NA,73.22,1.87,100.00,NA,0.00,41.13,NA,NA
2020-01-01 22:00:00,76.46,135.06,5.42,13.07,10.42,NA,17.67,0.88,23.62,6.74,31.14,2.52,NA,0.47,0.38,NA,73.71,2.10,92.65,NA,0.00,22.08,NA,NA
2020-01-01 23:00:00,76.96,130.45,5.06,11.39,9.34,NA,15.40,0.73,23.61,2.75,31.14,2.52,NA,0.47,0.38,NA,75.34,2.10,88.68,NA,0.00,25.98,NA,NA
2020-01-02 00:00:00,69.88,121.06,4.83,9.72,8.34,NA,20.34,0.71,23.65,5.94,31.14,2.52,NA,0.47,0.38,NA,77.77,2.79,73.08,NA,0.00,24.55,NA,NA
2020-01-02 01:00:00,61.33,108.80,3.72,12.19,8.72,NA,23.06,0.75,23.70,2.75,31.14,2.52,NA,0.47,0.38,NA,79.76,3.96,69.67,NA,0.00,21.38,NA,NA
2020-01-02 02:00:00,61.67,108.26,2.76,12.44,8.12,NA,14.35,0.68,23.68,2.75,31.14,2.52,NA,0.47,0.38,NA,79.58,4.86,61.28,NA,0.00,20.21,NA,NA
2020-01-02 03:00:00,64.38,114.44,2.75,12.93,8.36,NA,15.35,0.75,23.65,2.75,31.14,2.52,NA,0.47,0.38,NA,78.27,3.86,70.83,NA,0.00,25.20,NA,NA
2020-01-02 04:00:00,67.83,115.91,2.80,12.04,7.96,NA,16.64,0.70,23.66,2.75,31.14,2.52,NA,0.47,0.38,NA,77.14,2.64,79.36,NA,0.00,29.17,NA,NA
2020-01-02 05:00:00,73.25,115.72,2.86,11.47,7.74,NA,9.84,0.89,23.63,2.75,31.14,2.52,NA,0.47,0.38,NA,77.97,2.81,89.22,NA,0.00,28.84,NA,NA
2020-01-02 06:00:00,71.53,114.40,2.78,11.68,7.77,NA,11.61,1.02,23.69,2.75,31.14,2.52,NA,0.47,0.38,NA,78.47,2.55,88.27,NA,0.00,23.75,NA,NA
2020-01-02 07:00:00,80.92,118.56,2.78,13.34,8.58,NA,10.19,0.94,23.65,2.75,31.14,2.52,NA,0.47,0.38,NA,78.28,2.77,82.20,NA,0.00,37.15,NA,NA
2020-01-02 08:00:00,81.17,123.69,3.45,13.19,9.01,NA,20.86,1.03,23.63,5.94,31.14,2.52,NA,0.47,0.38,NA,76.39,2.87,90.19,NA,0.00,89.16,NA,NA
2020-01-02 09:00:00,85.28,132.92,3.64,12.38,8.76,NA,37.15,0.79,23.70,2.75,31.14,2.52,NA,0.47,0.38,NA,73.85,3.22,101.00,NA,0.00,179.39,NA,NA
2020-01-02 10:00:00,89.64,141.56,3.24,10.90,7.74,NA,25.97,0.66,23.70,2.75,31.14,2.52,NA,0.47,0.38,NA,70.88,3.45,86.11,NA,0.00,268.62,NA,NA
2020-01-02 11:00:00,90.02,147.64,3.10,11.11,7.87,NA,32.40,0.84,23.71,2.75,31.14,2.52,NA,0.47,0.38,NA,67.06,2.98,91.54,NA,0.00,339.83,NA,NA
2020-01-02 12:00:00,79.71,146.66,2.79,11.00,7.45,NA,34.22,0.76,23.71,5.94,31.14,2.52,NA,0.47,0.38,NA,63.84,3.10,87.57,NA,0.00,379.07,NA,NA
2020-01-02 13:00:00,74.88,138.97,1.46,9.47,5.70,NA,17.31,0.48,23.65,2.75,31.14,2.52,NA,0.47,0.38,NA,61.53,3.76,68.55,NA,0.00,390.32,NA,NA
2020-01-02 14:00:00,62.25,131.40,1.16,9.89,5.69,NA,19.77,0.52,23.66,2.75,31.14,2.52,NA,0.47,0.38,NA,59.06,2.35,89.49,NA,0.00,335.09,NA,NA
2020-01-02 15:00:00,58.94,132.47,1.19,10.95,6.22,NA,15.85,0.74,23.66,2.75,31.14,2.52,NA,0.47,0.38,NA,58.74,2.80,68.01,NA,0.00,215.32,NA,NA
2020-01-02 16:00:00,64.59,131.58,1.29,13.68,7.64,NA,30.45,0.59,23.68,2.75,31.14,2.52,NA,0.47,0.38,NA,58.49,5.18,62.51,NA,0.00,112.78,NA,NA
2020-01-02 17:00:00,64.34,124.41,1.05,15.96,8.57,NA,42.95,1.00,23.67,2.75,31.14,2.52,NA,0.47,0.38,NA,60.89,4.87,63.84,NA,0.00,34.77,NA,NA
2020-01-02 18:00:00,61.97,117.48,5.20,33.52,20.23,NA,37.96,1.55,23.68,8.13,31.14,2.52,NA,0.47,0.38,NA,65.89,1.08,91.90,NA,0.00,9.36,NA,NA
2020-01-02 19:00:00,64.59,133.18,10.34,28.40,21.58,NA,33.67,1.39,23.67,10.95,31.14,2.52,NA,2.68,0.38,NA,70.73,1.02,114.04,NA,0.00,8.85,NA,NA
2020-01-02 20:00:00,74.62,143.58,7.53,28.07,19.31,NA,42.25,1.18,23.61,2.75,31.14,2.52,NA,7.00,0.38,NA,71.57,2.38,74.44,NA,0.00,8.48,NA,NA
2020-01-02 21:00:00,80.77,150.79,5.41,18.67,13.14,NA,25.18,0.79,23.66,2.75,31.14,2.52,NA,0.47,0.38,NA,73.08,1.75,115.99,NA,0.00,8.70,NA,NA
2020-01-02 22:00:00,81.71,148.63,5.85,10.73,9.60,NA,22.22,0.67,23.67,2.75,31.14,2.52,NA,0.47,0.38,NA,76.23,1.68,109.24,NA,0.00,8.95,NA,NA
2020-01-02 23:00:00,80.28,140.80,7.86,11.71,11.58,NA,25.73,0.88,23.64,2.75,31.14,2.52,NA,0.47,0.38,NA,77.65,1.37,97.84,NA,0.00,9.54,NA,NA
2020-01-03 00:00:00,72.08,138.96,10.34,9.31,12.26,NA,33.61,0.86,23.65,2.75,31.14,2.52,NA,0.47,0.38,NA,78.86,1.32,93.66,NA,0.00,9.37,NA,NA
2020-01-03 01:00:00,68.00,131.96,11.34,9.50,13.10,NA,29.51,0.74,23.66,2.75,31.14,2.52,NA,0.47,0.38,NA,80.37,1.34,96.30,NA,0.00,8.59,NA,NA
2020-01-03 02:00:00,64.26,127.51,9.04,7.14,10.23,NA,15.96,0.62,23.66,2.75,31.14,2.52,NA,0.47,0.38,NA,81.49,1.46,76.82,NA,0.00,9.42,NA,NA
2020-01-03 03:00:00,67.74,130.90,7.14,8.09,9.27,NA,14.32,0.62,23.67,2.75,31.14,2.52,NA,0.47,0.38,NA,83.22,2.21,68.69,NA,0.00,9.63,NA,NA
2020-01-03 04:00:00,57.83,119.10,7.84,6.21,8.88,NA,16.12,0.57,23.67,2.75,31.14,2.52,NA,0.47,0.38,NA,83.21,1.82,96.95,NA,0.00,9.60,NA,NA
2020-01-03 05:00:00,61.48,110.49,6.49,6.95,8.24,NA,9.16,0.76,23.68,2.75,31.14,2.52,NA,0.47,0.38,NA,83.77,2.13,97.72,NA,0.00,9.01,NA,NA
2020-01-03 06:00:00,63.54,110.48,6.27,7.78,8.48,NA,12.15,0.72,23.65,2.75,31.14,2.52,NA,0.47,0.38,NA,84.35,2.29,102.30,NA,0.00,8.88,NA,NA
2020-01-03 07:00:00,64.72,110.49,7.25,10.05,10.32,NA,11.04,0.90,23.67,2.75,31.14,2.52,NA,0.47,0.38,NA,85.66,1.82,105.28,NA,0.00,18.20,NA,NA
2020-01-03 08:00:00,76.85,113.72,9.71,10.79,12.51,NA,70.39,1.03,23.64,2.75,31.14,2.52,NA,0.47,0.38,NA,84.78,2.03,119.90,NA,0.00,72.11,NA,NA
2020-01-03 09:00:00,83.89,139.28,8.74,10.54,11.67,NA,105.90,1.09,23.70,6.30,31.14,2.52,NA,0.47,0.38,NA,81.06,2.78,109.25,NA,0.00,159.45,NA,NA
2020-01-03 10:00:00,88.41,145.20,6.86,9.19,9.60,NA,51.19,0.90,23.66,8.78,31.14,2.52,NA,0.47,0.38,NA,76.00,2.75,106.04,NA,0.00,268.42,NA,NA
2020-01-03 11:00:00,86.27,141.74,4.28,9.06,7.62,NA,32.46,0.82,23.64,2.75,31.14,2.52,NA,0.47,0.38,NA,68.96,3.66,83.92,NA,0.00,353.40,NA,NA
2020-01-03 12:00:00,77.98,138.47,3.04,10.81,7.55,NA,23.43,0.64,23.64,2.75,31.14,2.52,NA,0.47,0.38,NA,63.39,3.52,76.80,NA,0.00,392.93,NA,NA
2020-01-03 13:00:00,67.81,129.60,1.53,10.18,6.10,NA,19.04,0.75,23.64,2.75,31.14,2.52,NA,0.47,0.38,NA,58.99,5.03,61.72,NA,0.00,383.91,NA,NA
2020-01-03 14:00:00,60.28,114.67,0.89,8.82,4.97,NA,30.79,0.65,23.66,2.75,31.14,2.52,NA,0.47,0.38,NA,55.00,4.24,63.98,NA,0.00,333.10,NA,NA
2020-01-03 15:00:00,58.20,108.92,0.74,8.98,4.93,NA,32.36,0.78,23.67,2.75,31.14,2.52,NA,0.47,0.38,NA,53.25,4.59,63.15,NA,0.00,215.84,NA,NA
2020-01-03 16:00:00,57.43,109.12,0.81,11.86,6.39,NA,93.78,0.82,23.71,2.75,31.14,2.52,NA,0.47,0.38,NA,52.49,3.93,49.10,NA,0.00,120.72,NA,NA
2020-01-03 17:00:00,53.04,104.22,1.05,17.84,9.49,NA,62.79,0.91,23.70,2.75,31.14,2.52,NA,0.47,0.38,NA,53.97,3.87,61.80,NA,0.00,44.10,NA,NA
2020-01-03 18:00:00,53.00,99.03,4.84,37.48,21.90,NA,43.49,1.35,23.66,3.19,31.14,2.52,NA,0.47,0.38,NA,56.46,3.22,42.33,NA,0.00,15.02,NA,NA
2020-01-03 19:00:00,59.99,118.60,20.19,35.44,32.36,NA,34.54,1.92,23.67,25.49,31.14,2.52,NA,8.10,1.77,NA,59.61,2.48,36.00,NA,0.00,17.16,NA,NA
2020-01-03 20:00:00,69.10,144.49,17.00,35.11,29.82,NA,27.08,1.76,23.65,18.74,31.14,2.52,NA,8.52,1.49,NA,63.27,3.59,27.16,NA,0.00,15.84,NA,NA
2020-01-03 21:00:00,87.83,185.06,8.06,36.58,23.86,NA,32.18,1.05,23.66,2.75,31.14,2.52,NA,10.75,0.38,NA,66.55,4.77,38.10,NA,0.00,16.31,NA,NA
2020-01-03 22:00:00,89.07,182.93,8.14,33.65,22.48,NA,31.70,0.93,23.65,2.75,31.14,2.52,NA,4.72,0.38,NA,68.92,2.78,32.64,NA,0.00,12.30,NA,NA
2020-01-03 23:00:00,93.65,179.73,10.72,31.09,23.16,NA,23.82,0.83,23.64,2.75,31.14,2.52,NA,0.47,0.38,NA,70.93,2.78,43.92,NA,0.00,11.47,NA,NA
2020-01-04 00:00:00,88.72,175.72,10.63,29.90,22.53,NA,32.42,0.59,23.61,6.22,31.14,2.52,NA,1.97,0.38,NA,73.51,3.71,45.69,NA,0.00,13.86,NA,NA
2020-01-04 01:00:00,85.08,166.69,8.49,29.90,20.92,NA,56.39,0.74,23.70,8.86,31.14,2.52,NA,0.47,0.38,NA,76.05,4.62,49.92,NA,0.00,13.90,NA,NA
2020-01-04 02:00:00,80.49,161.47,4.26,24.29,15.03,NA,40.96,0.45,23.83,2.75,31.14,2.52,NA,0.47,0.38,NA,75.39,4.80,43.99,NA,0.00,13.20,NA,NA
2020-01-04 03:00:00,70.09,153.56,4.41,24.55,15.27,NA,47.76,0.78,23.64,2.75,31.14,2.52,NA,0.47,0.38,NA,76.73,3.52,51.34,NA,0.00,13.52,NA,NA
2020-01-04 04:00:00,63.80,146.25,3.46,23.06,13.83,NA,60.30,0.64,23.64,2.75,31.14,2.52,NA,0.47,0.38,NA,77.14,4.44,63.21,NA,0.00,12.60,NA,NA
2020-01-04 05:00:00,59.98,129.53,8.10,24.02,17.76,NA,41.33,0.93,23.65,2.75,31.14,2.52,NA,0.47,0.38,NA,78.74,1.58,67.67,NA,0.00,12.40,NA,NA
2020-01-04 06:00:00,56.54,122.35,9.26,20.51,16.91,NA,38.98,0.96,23.65,2.75,31.14,2.52,NA,0.47,0.38,NA,78.33,1.70,72.60,NA,0.00,11.08,NA,NA
2020-01-04 07:00:00,60.34,121.82,8.89,21.14,16.95,NA,33.77,1.01,23.65,2.75,31.14,2.52,NA,0.71,0.38,NA,74.64,2.22,66.20,NA,0.00,18.83,NA,NA
2020-01-04 08:00:00,68.97,126.46,11.35,24.49,20.41,NA,39.42,1.24,23.63,8.63,31.14,2.52,NA,2.98,0.38,NA,72.26,2.80,79.47,NA,0.00,80.09,NA,NA
2020-01-04 09:00:00,80.94,143.95,5.49,16.06,11.94,NA,44.90,0.93,23.68,8.86,31.14,2.52,NA,0.47,0.38,NA,66.87,3.30,81.58,NA,0.00,177.20,NA,NA
2020-01-04 10:00:00,76.63,143.11,5.72,14.06,11.12,NA,37.81,0.92,23.68,2.75,31.14,2.52,NA,0.47,0.38,NA,62.12,1.94,104.50,NA,0.00,285.69,NA,NA
2020-01-04 11:00:00,68.22,135.45,4.46,12.25,9.31,NA,46.34,0.74,23.67,2.75,31.14,2.52,NA,0.47,0.38,NA,56.33,2.41,91.08,NA,0.00,354.20,NA,NA
2020-01-04 12:00:00,65.99,126.36,3.00,10.31,7.27,NA,26.95,0.56,23.63,2.75,31.14,2.52,NA,0.47,0.38,NA,51.55,4.24,79.78,NA,0.00,401.02,NA,NA
2020-01-04 13:00:00,52.39,119.78,0.87,9.08,5.08,NA,12.03,0.71,23.66,2.75,31.14,2.52,NA,0.47,0.38,NA,47.11,4.51,69.64,NA,0.00,411.48,NA,NA
2020-01-04 14:00:00,46.76,114.30,0.62,9.13,4.92,NA,15.01,0.62,23.66,2.75,31.14,2.52,NA,0.47,0.38,NA,43.44,3.72,85.20,NA,0.00,372.34,NA,NA
2020-01-04 15:00:00,40.76,102.38,0.83,9.19,5.10,NA,9.83,0.64,23.65,2.75,31.14,2.52,NA,0.47,0.38,NA,42.21,4.08,84.15,NA,0.00,269.44,NA,NA
2020-01-04 16:00:00,33.14,100.84,0.64,9.34,5.03,NA,16.09,0.63,23.66,2.75,31.14,2.52,NA,0.47,0.38,NA,42.19,4.35,74.77,NA,0.00,164.41,NA,NA
2020-01-04 17:00:00,28.78,95.85,0.60,12.36,6.48,NA,24.54,0.95,23.67,2.75,31.14,2.52,NA,0.47,0.38,NA,45.00,2.61,83.42,NA,0.00,54.38,NA,NA
2020-01-04 18:00:00,34.67,91.26,0.67,29.70,14.99,NA,5.79,1.55,23.41,2.75,31.14,2.52,NA,0.47,0.38,NA,48.55,0.86,83.43,NA,0.00,18.40,NA,NA
2020-01-04 19:00:00,42.67,109.20,8.35,40.88,26.17,NA,NA,1.83,23.58,3.00,31.14,2.52,NA,0.47,0.38,NA,53.20,0.66,78.19,NA,0.00,18.76,NA,NA
2020-01-04 20:00:00,68.42,137.26,27.83,32.65,36.70,NA,53.87,2.24,23.65,9.07,31.14,2.52,NA,0.47,0.38,NA,55.63,1.55,45.38,NA,0.00,19.65,NA,NA
2020-01-04 21:00:00,109.01,211.06,48.20,16.71,44.12,NA,114.04,2.03,23.72,2.75,31.14,2.52,NA,0.47,1.46,NA,58.36,1.90,55.36,NA,0.00,18.31,NA,NA
2020-01-04 22:00:00,112.78,208.84,28.38,24.30,33.04,NA,74.25,1.46,23.68,7.54,31.14,2.52,NA,0.47,0.38,NA,60.39,1.21,66.50,NA,0.00,16.32,NA,NA
2020-01-04 23:00:00,102.40,208.99,25.90,27.80,32.89,NA,76.91,0.94,23.67,15.96,31.14,2.52,NA,0.47,1.88,NA,60.37,4.06,57.61,NA,0.00,16.84,NA,NA
2020-01-05 00:00:00,86.74,189.20,17.78,28.46,27.15,NA,57.38,0.62,23.64,2.75,31.14,2.52,NA,0.47,0.38,NA,63.46,2.80,66.68,NA,0.00,18.18,NA,NA
2020-01-05 01:00:00,81.69,171.18,8.83,29.88,21.17,NA,96.67,0.33,23.57,2.75,31.14,2.52,NA,0.47,0.38,NA,65.41,3.24,57.87,NA,0.00,16.85,NA,NA
2020-01-05 02:00:00,72.26,143.32,4.87,23.23,14.96,NA,59.32,0.22,23.63,2.75,31.14,2.52,NA,0.47,0.38,NA,66.00,1.47,77.60,NA,0.00,18.43,NA,NA
2020-01-05 03:00:00,73.14,131.10,5.10,10.48,8.92,NA,34.00,0.55,23.59,2.75,31.14,2.52,NA,0.47,0.38,NA,65.65,1.44,91.19,NA,0.00,19.09,NA,NA
2020-01-05 04:00:00,58.79,105.11,5.34,7.95,7.87,NA,33.40,0.48,23.61,2.75,31.14,2.52,NA,0.47,0.38,NA,68.44,1.64,97.25,NA,0.00,19.84,NA,NA
2020-01-05 05:00:00,50.76,95.81,6.03,7.71,8.25,NA,41.61,0.61,23.66,2.75,31.14,2.52,NA,0.47,0.38,NA,70.56,1.95,106.93,NA,0.00,19.02,NA,NA
2020-01-05 06:00:00,49.22,90.39,5.83,9.63,9.05,NA,49.78,0.72,23.71,2.75,31.14,2.52,NA,0.47,0.38,NA,72.92,1.47,105.00,NA,0.00,18.97,NA,NA
2020-01-05 07:00:00,54.36,91.30,6.77,11.86,10.84,NA,106.66,0.83,23.68,2.75,31.14,2.52,NA,0.47,0.38,NA,75.23,2.04,94.07,NA,0.00,28.32,NA,NA
2020-01-05 08:00:00,71.45,104.90,6.50,11.40,10.41,NA,127.43,0.89,23.63,2.75,31.14,2.52,NA,0.47,0.38,NA,71.99,1.80,119.98,NA,0.00,99.00,NA,NA
2020-01-05 09:00:00,77.56,114.50,6.69,11.96,10.83,NA,67.43,0.71,23.60,2.75,31.14,2.52,NA,0.47,0.38,NA,64.27,1.88,140.08,NA,0.00,217.53,NA,NA
2020-01-05 10:00:00,72.06,115.96,6.21,10.67,9.84,NA,45.20,0.68,23.59,2.75,31.14,2.52,NA,0.47,0.38,NA,56.25,1.34,136.10,NA,0.00,323.87,NA,NA
2020-01-05 11:00:00,60.11,108.95,4.67,11.21,8.95,NA,53.21,0.81,23.60,2.75,31.14,2.52,NA,0.47,0.38,NA,44.75,2.19,129.61,NA,0.00,419.41,NA,NA
2020-01-05 12:00:00,57.10,105.68,3.09,10.22,7.30,NA,27.60,0.72,23.61,2.75,31.14,2.52,NA,0.47,0.38,NA,36.67,2.26,127.28,NA,0.00,461.38,NA,NA
2020-01-05 13:00:00,36.57,92.94,2.85,11.10,7.54,NA,26.36,0.51,23.66,2.75,31.14,2.52,NA,0.47,0.38,NA,29.80,2.76,166.51,NA,0.00,457.20,NA,NA
2020-01-05 14:00:00,25.74,71.93,2.22,10.46,6.76,NA,15.22,0.42,23.68,2.75,31.14,2.52,NA,0.47,0.38,NA,30.28,2.28,143.23,NA,0.00,408.37,NA,NA
2020-01-05 15:00:00,28.07,71.90,1.45,10.04,5.98,NA,25.41,0.74,23.66,2.75,31.14,2.52,NA,0.47,0.38,NA,32.72,2.39,107.73,NA,0.00,312.86,NA,NA
2020-01-05 16:00:00,25.82,73.07,0.97,8.92,5.08,NA,15.92,0.89,23.58,2.75,31.14,2.52,NA,0.47,0.38,NA,32.67,2.90,103.86,NA,0.00,195.02,NA,NA
2020-01-05 17:00:00,27.39,70.40,0.80,13.41,7.14,NA,4.05,1.01,23.55,2.75,31.14,2.52,NA,0.47,0.38,NA,36.04,2.56,84.69,NA,0.00,56.60,NA,NA
2020-01-05 18:00:00,30.32,78.03,2.67,22.41,12.92,NA,17.38,1.31,23.52,2.75,31.14,2.52,NA,0.47,0.38,NA,41.24,1.72,88.88,NA,0.00,11.02,NA,NA
2020-01-05 19:00:00,50.60,90.88,1.09,26.03,13.51,NA,18.50,0.98,23.33,2.75,31.14,2.52,NA,0.47,0.38,NA,46.65,1.37,101.11,NA,0.00,11.33,NA,NA
2020-01-05 20:00:00,54.09,108.81,1.10,20.96,11.05,NA,33.88,0.81,23.60,2.75,31.14,2.52,NA,0.47,0.38,NA,48.36,1.90,101.94,NA,0.00,12.88,NA,NA
2020-01-05 21:00:00,49.50,110.07,1.54,16.36,9.13,NA,40.45,0.64,23.71,2.75,31.14,2.52,NA,0.47,0.38,NA,50.13,2.10,103.93,NA,0.00,12.77,NA,NA
2020-01-05 22:00:00,48.01,105.35,1.66,16.09,9.09,NA,26.22,0.63,23.67,2.75,31.14,2.52,NA,0.47,0.38,NA,52.75,2.41,97.26,NA,0.00,13.47,NA,NA
2020-01-05 23:00:00,47.30,99.52,1.82,11.80,7.11,NA,24.28,0.72,23.73,2.75,31.14,2.52,NA,0.47,0.38,NA,55.17,2.87,100.26,NA,0.00,14.03,NA,NA
2020-01-06 00:00:00,42.61,100.29,2.15,9.87,6.42,NA,24.61,0.73,23.65,2.75,31.14,2.52,NA,0.47,0.38,NA,57.66,2.53,107.82,NA,0.00,15.13,NA,NA
2020-01-06 01:00:00,38.34,84.71,1.92,7.90,5.29,NA,18.67,0.74,23.59,2.75,31.14,2.52,NA,0.47,0.38,NA,60.40,2.17,103.77,NA,0.00,14.67,NA,NA
2020-01-06 02:00:00,36.63,78.75,2.30,7.41,5.32,NA,35.59,0.74,23.64,2.75,31.14,2.52,NA,0.47,0.38,NA,63.23,1.91,115.42,NA,0.00,15.61,NA,NA
2020-01-06 03:00:00,39.27,73.84,2.00,8.39,5.59,NA,46.77,0.66,23.64,2.75,31.14,2.52,NA,0.47,0.38,NA,66.31,2.24,111.96,NA,0.00,16.57,NA,NA
2020-01-06 04:00:00,35.71,70.97,2.33,6.42,4.87,NA,61.16,0.68,23.67,2.75,31.14,2.52,NA,0.47,0.38,NA,67.60,2.17,119.67,NA,0.00,15.97,NA,NA
2020-01-06 05:00:00,35.88,66.10,2.85,6.87,5.48,NA,52.52,0.64,23.68,2.75,31.14,2.52,NA,0.47,0.38,NA,69.11,2.73,101.04,NA,0.00,16.53,NA,NA
2020-01-06 06:00:00,36.74,64.30,3.94,7.76,6.73,NA,30.67,0.66,23.67,2.75,31.14,2.52,NA,0.47,0.38,NA,70.25,2.40,107.10,NA,0.00,15.57,NA,NA
2020-01-06 07:00:00,39.64,64.70,3.70,10.48,7.88,NA,26.63,0.95,23.70,2.75,31.14,2.52,NA,0.47,0.38,NA,70.35,2.54,97.85,NA,0.00,21.69,NA,NA
2020-01-06 08:00:00,47.60,67.86,4.53,12.49,9.48,NA,46.11,1.16,23.66,2.75,31.14,2.52,NA,0.47,0.38,NA,65.61,2.53,97.70,NA,0.00,96.10,NA,NA
2020-01-06 09:00:00,61.80,88.86,5.81,13.00,10.67,NA,64.52,0.79,23.58,2.75,31.14,2.52,NA,0.47,0.38,NA,58.75,2.18,124.27,NA,0.00,215.94,NA,NA
2020-01-06 10:00:00,53.50,98.78,7.16,12.55,11.47,NA,46.12,0.70,23.61,2.75,31.14,2.52,NA,0.47,0.38,NA,52.89,1.48,135.90,NA,0.00,324.73,NA,NA
